dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,grammar_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_text,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
古文単語_単語Deck3_難関大・東大向け_300,CJ-000660,660,単語Deck3_難関大・東大向け,語彙,重要名詞,わたくし,わたくし,私,名詞,品詞=名詞,CJ-000660-C02,meaning,重要語義2,わたくし,自分勝手,自分勝手｜私心｜ひいき,公正さを離れ、自分の利益を優先する心を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000661,661,単語Deck3_難関大・東大向け,語彙,重要名詞,いろ,いろ,色,名詞,品詞=名詞,CJ-000661-C01,meaning,重要語義1,いろ,色彩,色彩｜色,物の表面に見える色合いを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000661,661,単語Deck3_難関大・東大向け,語彙,重要名詞,いろ,いろ,色,名詞,品詞=名詞,CJ-000661-C02,meaning,重要語義2,いろ,恋愛,恋愛｜男女の情愛｜好色,男女間の恋情や色事を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000661,661,単語Deck3_難関大・東大向け,語彙,重要名詞,いろ,いろ,色,名詞,品詞=名詞,CJ-000661-C03,meaning,重要語義3,いろ,表情,表情｜顔色｜様子,心の状態が外に現れた様子を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000662,662,単語Deck3_難関大・東大向け,語彙,重要名詞,おと,おと,音,名詞,品詞=名詞,CJ-000662-C01,meaning,重要語義1,おと,音,音｜物音｜声,耳に聞こえる響きを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000662,662,単語Deck3_難関大・東大向け,語彙,重要名詞,おと,おと,音,名詞,品詞=名詞,CJ-000662-C02,meaning,重要語義2,おと,便り,便り｜消息｜評判,人について伝わってくる知らせを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000663,663,単語Deck3_難関大・東大向け,語彙,重要名詞,そら,そら,空,名詞,品詞=名詞,CJ-000663-C01,meaning,重要語義1,そら,空,空｜天空,地上を覆う空間を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000663,663,単語Deck3_難関大・東大向け,語彙,重要名詞,そら,そら,空,名詞,品詞=名詞,CJ-000663-C02,meaning,重要語義2,そら,心が落ち着かない状態,心が落ち着かない状態｜うわの空,意識が目の前のことから離れている状態を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000663,663,単語Deck3_難関大・東大向け,語彙,重要名詞,そら,そら,空,名詞,品詞=名詞,CJ-000663-C03,meaning,重要語義3,そら,偽り,偽り｜うそ,事実でないことを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000664,664,単語Deck3_難関大・東大向け,語彙,重要名詞,いとま,いとま,暇,名詞,品詞=名詞,CJ-000664-C01,meaning,重要語義1,いとま,暇,暇｜空いている時間,用事がなく、自由に使える時間を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000664,664,単語Deck3_難関大・東大向け,語彙,重要名詞,いとま,いとま,暇,名詞,品詞=名詞,CJ-000664-C02,meaning,重要語義2,いとま,別れ,別れ｜退出の許可｜休暇,その場を去ること、または去る許しを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000665,665,単語Deck3_難関大・東大向け,語彙,重要名詞,ほとり,ほとり,辺,名詞,品詞=名詞,CJ-000665-C01,meaning,重要語義1,ほとり,近く,近く｜周辺｜付近,ある場所のそばを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000665,665,単語Deck3_難関大・東大向け,語彙,重要名詞,ほとり,ほとり,辺,名詞,品詞=名詞,CJ-000665-C02,meaning,重要語義2,ほとり,水辺,水辺｜岸,川・池・海などのそばを指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000666,666,単語Deck3_難関大・東大向け,語彙,重要名詞,よろづ,よろず,よろず｜万,名詞,品詞=名詞,CJ-000666-C01,meaning,重要語義1,よろづ,すべて,すべて｜あらゆること｜万事,非常に多くのもの全体を指す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000666,666,単語Deck3_難関大・東大向け,語彙,重要名詞,よろづ,よろず,よろず｜万,名詞,品詞=名詞,CJ-000666-C02,meaning,重要語義2,よろづ,数が非常に多いこと,数が非常に多いこと｜無数,具体的な一万に限らず、多数を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000667,667,単語Deck3_難関大・東大向け,語彙,重要代名詞,いづち,いずち,いずち,代名詞,品詞=代名詞,CJ-000667-C01,meaning,重要語義1,いづち,どちらへ,どちらへ｜どの方向へ,行き先や方向を尋ねる疑問語。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000668,668,単語Deck3_難関大・東大向け,語彙,重要形容詞,あだあだし,あだあだし,なし,形容詞,品詞=形容詞,CJ-000668-C01,meaning,重要語義1,あだあだし,浮気だ,浮気だ｜心変わりしやすい｜誠実でない,男女関係などで心が定まらず、移り気である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000668,668,単語Deck3_難関大・東大向け,語彙,重要形容詞,あだあだし,あだあだし,なし,形容詞,品詞=形容詞,CJ-000668-C02,meaning,重要語義2,あだあだし,軽薄だ,軽薄だ｜うわついている,態度が落ち着かず、誠実さに欠ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000669,669,単語Deck3_難関大・東大向け,語彙,重要形容詞,あなづらはし,あなずらわし,侮らはし,形容詞,品詞=形容詞,CJ-000669-C01,meaning,重要語義1,あなづらはし,軽く見られやすい,軽く見られやすい｜侮られやすい,人から侮られ、軽く扱われやすい様子を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,侮る=あなどる
古文単語_単語Deck3_難関大・東大向け_300,CJ-000669,669,単語Deck3_難関大・東大向け,語彙,重要形容詞,あなづらはし,あなずらわし,侮らはし,形容詞,品詞=形容詞,CJ-000669-C02,meaning,重要語義2,あなづらはし,侮れない,侮れない｜無視できない,簡単には軽く見ることができない様子にも用いる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,侮る=あなどる
古文単語_単語Deck3_難関大・東大向け_300,CJ-000670,670,単語Deck3_難関大・東大向け,語彙,重要形容詞,いつかし,いつかし,なし,形容詞,品詞=形容詞,CJ-000670-C01,meaning,重要語義1,いつかし,威厳がある,威厳がある｜おごそかだ｜堂々としている,権威を感じさせ、立派で堂々としている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,威厳=いげん
古文単語_単語Deck3_難関大・東大向け_300,CJ-000670,670,単語Deck3_難関大・東大向け,語彙,重要形容詞,いつかし,いつかし,なし,形容詞,品詞=形容詞,CJ-000670-C02,meaning,重要語義2,いつかし,心ひかれる,心ひかれる｜立派だ,権威や美しさのため、好ましく感じられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000671,671,単語Deck3_難関大・東大向け,語彙,重要形容詞,いとどし,いとどし,なし,形容詞,品詞=形容詞,CJ-000671-C01,meaning,重要語義1,いとどし,ますます激しい,ますます激しい｜いっそう甚だしい,以前よりさらに程度が強くなる様子。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000672,672,単語Deck3_難関大・東大向け,語彙,重要形容詞,かどかどし,かどかどし,なし,形容詞,品詞=形容詞,CJ-000672-C01,meaning,重要語義1,かどかどし,才能がある,才能がある｜気が利く｜才気がある,物事を処理する能力や才気が目立つ。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000672,672,単語Deck3_難関大・東大向け,語彙,重要形容詞,かどかどし,かどかどし,なし,形容詞,品詞=形容詞,CJ-000672-C02,meaning,重要語義2,かどかどし,角立っている,角立っている｜とげとげしい,性格や態度が円満でなく、鋭い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000673,673,単語Deck3_難関大・東大向け,語彙,重要形容詞,からし,からし,なし,形容詞,品詞=形容詞,CJ-000673-C01,meaning,重要語義1,からし,つらい,つらい｜苦しい,耐えがたい苦しさを感じる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000673,673,単語Deck3_難関大・東大向け,語彙,重要形容詞,からし,からし,なし,形容詞,品詞=形容詞,CJ-000673-C02,meaning,重要語義2,からし,冷酷だ,冷酷だ｜むごい｜厳しい,相手への思いやりがなく、ひどい。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000674,674,単語Deck3_難関大・東大向け,語彙,重要形容詞,くやし,くやし,なし,形容詞,品詞=形容詞,CJ-000674-C01,meaning,重要語義1,くやし,残念だ,残念だ｜後悔される｜くやしい,思いどおりにならず、心残りである。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000675,675,単語Deck3_難関大・東大向け,語彙,重要形容詞,けし,けし,なし,形容詞,品詞=形容詞,CJ-000675-C01,meaning,重要語義1,けし,異常だ,異常だ｜普通と違う｜怪しい,いつもと異なり、変わっている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000676,676,単語Deck3_難関大・東大向け,語彙,重要形容詞,さとし,さとし,なし,形容詞,品詞=形容詞,CJ-000676-C01,meaning,重要語義1,さとし,賢い,賢い｜理解が早い｜聡明だ,物事をよく理解し、判断が早い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,聡明=そうめい
古文単語_単語Deck3_難関大・東大向け_300,CJ-000677,677,単語Deck3_難関大・東大向け,語彙,重要形容詞,すきずきし,すきずきし,なし,形容詞,品詞=形容詞,CJ-000677-C01,meaning,重要語義1,すきずきし,好色めいている,好色めいている｜恋愛好きだ,恋愛や色事に関心が強い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000677,677,単語Deck3_難関大・東大向け,語彙,重要形容詞,すきずきし,すきずきし,なし,形容詞,品詞=形容詞,CJ-000677-C02,meaning,重要語義2,すきずきし,風流だ,風流だ｜趣味がよい,芸事や情趣を好み、洗練されている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000678,678,単語Deck3_難関大・東大向け,語彙,重要形容詞,たぐひなし,たぐいなし,たぐいなし,形容詞,品詞=形容詞,CJ-000678-C01,meaning,重要語義1,たぐひなし,比べるものがない,比べるものがない｜この上なくすばらしい,同じ程度のものがなく、際立っている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000679,679,単語Deck3_難関大・東大向け,語彙,重要形容詞,とし,とし,なし,形容詞,品詞=形容詞,CJ-000679-C01,meaning,重要語義1,とし,速い,速い｜すばやい,動作や進行が迅速である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000679,679,単語Deck3_難関大・東大向け,語彙,重要形容詞,とし,とし,なし,形容詞,品詞=形容詞,CJ-000679-C02,meaning,重要語義2,とし,鋭い,鋭い｜敏感だ,感覚や働きが素早く、鋭敏である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000680,680,単語Deck3_難関大・東大向け,語彙,重要形容詞,になし,になし,なし,形容詞,品詞=形容詞,CJ-000680-C01,meaning,重要語義1,になし,比べるものがない,比べるものがない｜並ぶものがない,同等のものがなく、際立っている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000681,681,単語Deck3_難関大・東大向け,語彙,重要形容詞,やくなし,やくなし,なし,形容詞,品詞=形容詞,CJ-000681-C01,meaning,重要語義1,やくなし,役に立たない,役に立たない｜むだだ｜つまらない,効果や価値がない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000682,682,単語Deck3_難関大・東大向け,語彙,重要形容詞,をさなし,おさなし,おさなし,形容詞,品詞=形容詞,CJ-000682-C01,meaning,重要語義1,をさなし,幼い,幼い｜年少だ｜未熟だ,年齢や考え方がまだ十分に成長していない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000683,683,単語Deck3_難関大・東大向け,語彙,重要形容詞,をさをさし,おさおさし,おさおさし,形容詞,品詞=形容詞,CJ-000683-C01,meaning,重要語義1,をさをさし,しっかりしている,しっかりしている｜大人びている｜落ち着いている,年齢や能力が十分に成長し、安定している。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000684,684,単語Deck3_難関大・東大向け,語彙,重要形容詞,をし,おし,おし,形容詞,品詞=形容詞,CJ-000684-C01,meaning,重要語義1,をし,惜しい,惜しい｜残念だ｜もったいない,失うことや十分に生かせないことを残念に思う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000685,685,単語Deck3_難関大・東大向け,語彙,重要形容動詞,いうなり,いうなり,優なり,形容動詞,品詞=形容動詞,CJ-000685-C01,meaning,重要語義1,いうなり,優れている,優れている｜上品だ｜優雅だ,人柄や姿がすぐれ、品格がある。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000686,686,単語Deck3_難関大・東大向け,語彙,重要形容動詞,ことなり,ことなり,異なり,形容動詞,品詞=形容動詞,CJ-000686-C01,meaning,重要語義1,ことなり,異なっている,異なっている｜別だ,普通・他のものとは違っている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000686,686,単語Deck3_難関大・東大向け,語彙,重要形容動詞,ことなり,ことなり,異なり,形容動詞,品詞=形容動詞,CJ-000686-C02,meaning,重要語義2,ことなり,格別だ,格別だ｜特別だ,他より際立ち、特別である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000687,687,単語Deck3_難関大・東大向け,語彙,重要形容動詞,ことわりなり,ことわりなり,なし,形容動詞,品詞=形容動詞,CJ-000687-C01,meaning,重要語義1,ことわりなり,もっともだ,もっともだ｜当然だ｜道理にかなっている,筋道に合い、そうなるのが自然である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000688,688,単語Deck3_難関大・東大向け,語彙,重要形容動詞,たひらかなり,たいらかなり,たいらかなり,形容動詞,品詞=形容動詞,CJ-000688-C01,meaning,重要語義1,たひらかなり,穏やかだ,穏やかだ｜平穏だ｜無事だ,乱れや危険がなく、落ち着いている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000688,688,単語Deck3_難関大・東大向け,語彙,重要形容動詞,たひらかなり,たいらかなり,たいらかなり,形容動詞,品詞=形容動詞,CJ-000688-C02,meaning,重要語義2,たひらかなり,平らだ,平らだ｜高低がない,表面に起伏がない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000689,689,単語Deck3_難関大・東大向け,語彙,重要動詞,あかる,あかる,なし,動詞,品詞=動詞,CJ-000689-C01,meaning,重要語義1,あかる,離れる,離れる｜別れる｜遠ざかる,人や場所から離れ、別々になる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000690,690,単語Deck3_難関大・東大向け,語彙,重要動詞,あさむ,あさむ,なし,動詞,品詞=動詞,CJ-000690-C01,meaning,重要語義1,あさむ,驚く,驚く｜意外に思う｜あきれる,予想外のことに驚く。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000690,690,単語Deck3_難関大・東大向け,語彙,重要動詞,あさむ,あさむ,なし,動詞,品詞=動詞,CJ-000690-C02,meaning,重要語義2,あさむ,軽蔑する,軽蔑する｜見下す,相手を価値の低いものとして扱う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,軽蔑=けいべつ
古文単語_単語Deck3_難関大・東大向け_300,CJ-000691,691,単語Deck3_難関大・東大向け,語彙,重要動詞,あだめく,あだめく,なし,動詞,品詞=動詞,CJ-000691-C01,meaning,重要語義1,あだめく,浮気っぽく振る舞う,浮気っぽく振る舞う｜好色めく,恋愛に移り気な様子を見せる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000691,691,単語Deck3_難関大・東大向け,語彙,重要動詞,あだめく,あだめく,なし,動詞,品詞=動詞,CJ-000691-C02,meaning,重要語義2,あだめく,はかなく見える,はかなく見える｜頼りなく見える,長続きしないような様子になる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000692,692,単語Deck3_難関大・東大向け,語彙,重要動詞,あはす,あわす,あわす,動詞,品詞=動詞,CJ-000692-C01,meaning,重要語義1,あはす,結婚させる,結婚させる｜夫婦にする,男女を夫婦として結び付ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000692,692,単語Deck3_難関大・東大向け,語彙,重要動詞,あはす,あわす,あわす,動詞,品詞=動詞,CJ-000692-C02,meaning,重要語義2,あはす,比べる,比べる｜照合する,二つ以上のものを並べて比較する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000692,692,単語Deck3_難関大・東大向け,語彙,重要動詞,あはす,あわす,あわす,動詞,品詞=動詞,CJ-000692-C03,meaning,重要語義3,あはす,一緒にする,一緒にする｜合わせる,別々のものを一つにする。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000693,693,単語Deck3_難関大・東大向け,語彙,重要動詞,あはれがる,あわれがる,あわれがる,動詞,品詞=動詞,CJ-000693-C01,meaning,重要語義1,あはれがる,しみじみと感じる,しみじみと感じる｜感動する,物事に深く心を動かされる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000693,693,単語Deck3_難関大・東大向け,語彙,重要動詞,あはれがる,あわれがる,あわれがる,動詞,品詞=動詞,CJ-000693-C02,meaning,重要語義2,あはれがる,気の毒に思う,気の毒に思う｜同情する,相手の境遇を哀れみ、同情する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000694,694,単語Deck3_難関大・東大向け,語彙,重要動詞,あゆむ,あゆむ,なし,動詞,品詞=動詞,CJ-000694-C01,meaning,重要語義1,あゆむ,歩く,歩く｜進む,足で一歩ずつ進む。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000695,695,単語Deck3_難関大・東大向け,語彙,重要動詞,いつく,いつく,なし,動詞,品詞=動詞,CJ-000695-C01,meaning,重要語義1,いつく,大切に世話する,大切に世話する｜慈しむ,大事なものとして丁寧に養い育てる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,斎く=いつく
古文単語_単語Deck3_難関大・東大向け_300,CJ-000695,695,単語Deck3_難関大・東大向け,語彙,重要動詞,いつく,いつく,なし,動詞,品詞=動詞,CJ-000695-C02,meaning,重要語義2,いつく,神としてまつる,神としてまつる｜斎きまつる,神聖なものとして敬い、まつる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,斎く=いつく
古文単語_単語Deck3_難関大・東大向け_300,CJ-000696,696,単語Deck3_難関大・東大向け,語彙,重要動詞,いまめく,いまめく,なし,動詞,品詞=動詞,CJ-000696-C01,meaning,重要語義1,いまめく,現代風になる,現代風になる｜当世風になる,その時代の新しい流行や様式を帯びる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000696,696,単語Deck3_難関大・東大向け,語彙,重要動詞,いまめく,いまめく,なし,動詞,品詞=動詞,CJ-000696-C02,meaning,重要語義2,いまめく,華やかに見える,華やかに見える｜派手に見える,目新しく、華やかな様子になる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000697,697,単語Deck3_難関大・東大向け,語彙,重要動詞,いむ,いむ,忌む,動詞,品詞=動詞,CJ-000697-C01,meaning,重要語義1,いむ,忌み避ける,忌み避ける｜嫌って避ける,不吉・不浄なものとして避ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,忌む=いむ
古文単語_単語Deck3_難関大・東大向け_300,CJ-000697,697,単語Deck3_難関大・東大向け,語彙,重要動詞,いむ,いむ,忌む,動詞,品詞=動詞,CJ-000697-C02,meaning,重要語義2,いむ,身を清める,身を清める｜物忌みする,一定期間、けがれを避けて慎む。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000698,698,単語Deck3_難関大・東大向け,語彙,重要動詞,うたてがる,うたてがる,なし,動詞,品詞=動詞,CJ-000698-C01,meaning,重要語義1,うたてがる,嫌がる,嫌がる｜不快に思う,ひどく好ましくないと感じる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000699,699,単語Deck3_難関大・東大向け,語彙,重要動詞,かなしがる,かなしがる,なし,動詞,品詞=動詞,CJ-000699-C01,meaning,重要語義1,かなしがる,かわいがる,かわいがる｜いとしく思う,相手に深い愛情を示す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000699,699,単語Deck3_難関大・東大向け,語彙,重要動詞,かなしがる,かなしがる,なし,動詞,品詞=動詞,CJ-000699-C02,meaning,重要語義2,かなしがる,悲しむ,悲しむ｜気の毒に思う,悲哀や同情の気持ちを示す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000700,700,単語Deck3_難関大・東大向け,語彙,重要動詞,かなしうす,かなしゅうす,愛しうす,動詞,品詞=動詞,CJ-000700-C01,meaning,重要語義1,かなしうす,かわいがる,かわいがる｜いとしく思う｜大切にする,相手を愛し、大切に扱う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000701,701,単語Deck3_難関大・東大向け,語彙,重要動詞,きゆ,きゆ,消ゆ,動詞,品詞=動詞,CJ-000701-C01,meaning,重要語義1,きゆ,消える,消える｜なくなる,形・光・存在などが見えなくなる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000701,701,単語Deck3_難関大・東大向け,語彙,重要動詞,きゆ,きゆ,消ゆ,動詞,品詞=動詞,CJ-000701-C02,meaning,重要語義2,きゆ,死ぬ,死ぬ｜亡くなる,消滅にたとえて死亡を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000702,702,単語Deck3_難関大・東大向け,語彙,重要動詞,けしきだつ,けしきだつ,なし,動詞,品詞=動詞,CJ-000702-C01,meaning,重要語義1,けしきだつ,様子が表に出る,様子が表に出る｜気配が現れる,内心や兆候が態度・表情に現れる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck3_難関大・東大向け_300,CJ-000702,702,単語Deck3_難関大・東大向け,語彙,重要動詞,けしきだつ,けしきだつ,なし,動詞,品詞=動詞,CJ-000702-C02,meaning,重要語義2,けしきだつ,怒った様子をする,怒った様子をする｜不快な態度を示す,機嫌を損ねた気配を表に出す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
