dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,grammar_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_text,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000373,373,単語Deck2_共通テスト・受験標準,語彙,標準動詞,およすぐ,およすぐ,なし,動詞,品詞=動詞,CJ-000373-C02,meaning,重要語義2,およすぐ,大人びる,大人びる｜ませる,古文で「大人びる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000374,374,単語Deck2_共通テスト・受験標準,語彙,標準動詞,かへりみる,かえりみる,かえりみる｜顧みる,動詞,品詞=動詞,CJ-000374-C01,meaning,重要語義1,かへりみる,振り返る,振り返る｜後ろを見る,古文で「振り返る」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000374,374,単語Deck2_共通テスト・受験標準,語彙,標準動詞,かへりみる,かえりみる,かえりみる｜顧みる,動詞,品詞=動詞,CJ-000374-C02,meaning,重要語義2,かへりみる,気にかける,気にかける｜心配する,古文で「気にかける」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000375,375,単語Deck2_共通テスト・受験標準,語彙,標準動詞,きはむ,きわむ,きわむ｜極む,動詞,品詞=動詞,CJ-000375-C01,meaning,重要語義1,きはむ,果てる,果てる｜終わる,古文で「果てる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000375,375,単語Deck2_共通テスト・受験標準,語彙,標準動詞,きはむ,きわむ,きわむ｜極む,動詞,品詞=動詞,CJ-000375-C02,meaning,重要語義2,きはむ,極める,極める｜限界まで達する,古文で「極める」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000376,376,単語Deck2_共通テスト・受験標準,語彙,標準動詞,くんず,くんず,屈ず,動詞,品詞=動詞,CJ-000376-C01,meaning,重要語義1,くんず,ふさぎ込む,ふさぎ込む｜気落ちする,古文で「ふさぎ込む」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000377,377,単語Deck2_共通テスト・受験標準,語彙,標準動詞,けしきばむ,けしきばむ,なし,動詞,品詞=動詞,CJ-000377-C01,meaning,重要語義1,けしきばむ,様子を見せる,様子を見せる｜態度に出す,古文で「様子を見せる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,けしき,「けしき」は様子・意向、「けしきばむ」はそれを態度に表す。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000377,377,単語Deck2_共通テスト・受験標準,語彙,標準動詞,けしきばむ,けしきばむ,なし,動詞,品詞=動詞,CJ-000377-C02,meaning,重要語義2,けしきばむ,意向をほのめかす,意向をほのめかす｜気持ちをにおわせる,古文で「意向をほのめかす」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,けしき,「けしき」は様子・意向、「けしきばむ」はそれを態度に表す。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000378,378,単語Deck2_共通テスト・受験標準,語彙,標準動詞,さすらふ,さすらう,さすらう,動詞,品詞=動詞,CJ-000378-C01,meaning,重要語義1,さすらふ,さまよう,さまよう｜あてもなく歩く,古文で「さまよう」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000378,378,単語Deck2_共通テスト・受験標準,語彙,標準動詞,さすらふ,さすらう,さすらう,動詞,品詞=動詞,CJ-000378-C02,meaning,重要語義2,さすらふ,落ちぶれる,落ちぶれる｜漂泊する,古文で「落ちぶれる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000379,379,単語Deck2_共通テスト・受験標準,語彙,標準動詞,したふ,したう,したう｜慕ふ,動詞,品詞=動詞,CJ-000379-C01,meaning,重要語義1,したふ,慕う,慕う｜恋しく思う,古文で「慕う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000379,379,単語Deck2_共通テスト・受験標準,語彙,標準動詞,したふ,したう,したう｜慕ふ,動詞,品詞=動詞,CJ-000379-C02,meaning,重要語義2,したふ,後を追う,後を追う｜ついて行く,古文で「後を追う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000380,380,単語Deck2_共通テスト・受験標準,語彙,標準動詞,たどる,たどる,なし,動詞,品詞=動詞,CJ-000380-C01,meaning,重要語義1,たどる,道を探す,道を探す｜手探りで進む,古文で「道を探す」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000380,380,単語Deck2_共通テスト・受験標準,語彙,標準動詞,たどる,たどる,なし,動詞,品詞=動詞,CJ-000380-C02,meaning,重要語義2,たどる,思案しながら進む,思案しながら進む｜たどたどしく進む,古文で「思案しながら進む」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000381,381,単語Deck2_共通テスト・受験標準,語彙,標準動詞,たふ,たう,堪ふ,動詞,品詞=動詞,CJ-000381-C01,meaning,重要語義1,たふ,耐える,耐える｜我慢する,古文で「耐える」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,たのもし,「たふ」は耐える・能力がある動詞。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000381,381,単語Deck2_共通テスト・受験標準,語彙,標準動詞,たふ,たう,堪ふ,動詞,品詞=動詞,CJ-000381-C02,meaning,重要語義2,たふ,能力がある,能力がある｜〜することができる,古文で「能力がある」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,たのもし,「たふ」は耐える・能力がある動詞。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000382,382,単語Deck2_共通テスト・受験標準,語彙,標準動詞,つとむ,つとむ,努む,動詞,品詞=動詞,CJ-000382-C01,meaning,重要語義1,つとむ,努力する,努力する｜励む,古文で「努力する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000382,382,単語Deck2_共通テスト・受験標準,語彙,標準動詞,つとむ,つとむ,努む,動詞,品詞=動詞,CJ-000382-C02,meaning,重要語義2,つとむ,勤める,勤める｜役目を果たす,古文で「勤める」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000383,383,単語Deck2_共通テスト・受験標準,語彙,標準動詞,とまる,とまる,留まる,動詞,品詞=動詞,CJ-000383-C01,meaning,重要語義1,とまる,残る,残る｜その場にとどまる,古文で「残る」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000383,383,単語Deck2_共通テスト・受験標準,語彙,標準動詞,とまる,とまる,留まる,動詞,品詞=動詞,CJ-000383-C02,meaning,重要語義2,とまる,心が引かれる,心が引かれる｜気に留まる,古文で「心が引かれる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000384,384,単語Deck2_共通テスト・受験標準,語彙,標準動詞,なぐ,なぐ,和ぐ,動詞,品詞=動詞,CJ-000384-C01,meaning,重要語義1,なぐ,心が晴れる,心が晴れる｜気持ちが和らぐ,古文で「心が晴れる」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000385,385,単語Deck2_共通テスト・受験標準,語彙,標準動詞,はかる,はかる,謀る｜計る,動詞,品詞=動詞,CJ-000385-C01,meaning,重要語義1,はかる,相談する,相談する｜話し合う,古文で「相談する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,たばかる,「はかる」は相談・計画、「たばかる」は工夫・だます。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000385,385,単語Deck2_共通テスト・受験標準,語彙,標準動詞,はかる,はかる,謀る｜計る,動詞,品詞=動詞,CJ-000385-C02,meaning,重要語義2,はかる,計画する,計画する｜工夫する,古文で「計画する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,たばかる,「はかる」は相談・計画、「たばかる」は工夫・だます。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000386,386,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ひきつくろふ,ひきつくろう,ひきつくろう｜引き繕ふ,動詞,品詞=動詞,CJ-000386-C01,meaning,重要語義1,ひきつくろふ,整える,整える｜身なりを直す,古文で「整える」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000386,386,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ひきつくろふ,ひきつくろう,ひきつくろう｜引き繕ふ,動詞,品詞=動詞,CJ-000386-C02,meaning,重要語義2,ひきつくろふ,取り繕う,取り繕う｜体裁を整える,古文で「取り繕う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000387,387,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ほのめかす,ほのめかす,なし,動詞,品詞=動詞,CJ-000387-C01,meaning,重要語義1,ほのめかす,かすかに見せる,かすかに見せる｜ちらりと示す,古文で「かすかに見せる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000387,387,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ほのめかす,ほのめかす,なし,動詞,品詞=動詞,CJ-000387-C02,meaning,重要語義2,ほのめかす,匂わせる,匂わせる｜暗示する,古文で「匂わせる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000388,388,単語Deck2_共通テスト・受験標準,語彙,標準動詞,まじらふ,まじらう,まじらう｜交らふ,動詞,品詞=動詞,CJ-000388-C01,meaning,重要語義1,まじらふ,交際する,交際する｜人付き合いをする,古文で「交際する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000388,388,単語Deck2_共通テスト・受験標準,語彙,標準動詞,まじらふ,まじらう,まじらう｜交らふ,動詞,品詞=動詞,CJ-000388-C02,meaning,重要語義2,まじらふ,宮仕えする,宮仕えする｜世間に出る,古文で「宮仕えする」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000389,389,単語Deck2_共通テスト・受験標準,語彙,標準動詞,むすぶ,むすぶ,結ぶ,動詞,品詞=動詞,CJ-000389-C01,meaning,重要語義1,むすぶ,結ぶ,結ぶ｜つなぐ,古文で「結ぶ」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000389,389,単語Deck2_共通テスト・受験標準,語彙,標準動詞,むすぶ,むすぶ,結ぶ,動詞,品詞=動詞,CJ-000389-C02,meaning,重要語義2,むすぶ,契る,契る｜約束する,古文で「契る」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000389,389,単語Deck2_共通テスト・受験標準,語彙,標準動詞,むすぶ,むすぶ,結ぶ,動詞,品詞=動詞,CJ-000389-C03,meaning,重要語義3,むすぶ,庵を作る,庵を作る｜草庵を構える,古文で「庵を作る」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000390,390,単語Deck2_共通テスト・受験標準,語彙,標準動詞,めぐる,めぐる,巡る,動詞,品詞=動詞,CJ-000390-C01,meaning,重要語義1,めぐる,巡る,巡る｜回る,古文で「巡る」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000391,391,単語Deck2_共通テスト・受験標準,語彙,標準動詞,さそふ,さそう,さそう｜誘ふ,動詞,品詞=動詞,CJ-000391-C01,meaning,重要語義1,さそふ,誘う,誘う｜呼びかける,古文で「誘う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000391,391,単語Deck2_共通テスト・受験標準,語彙,標準動詞,さそふ,さそう,さそう｜誘ふ,動詞,品詞=動詞,CJ-000391-C02,meaning,重要語義2,さそふ,連れていく,連れていく｜伴う,古文で「連れていく」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000392,392,単語Deck2_共通テスト・受験標準,語彙,標準動詞,なづらふ,なずらう,なずらう｜準ふ,動詞,品詞=動詞,CJ-000392-C01,meaning,重要語義1,なづらふ,同等に扱う,同等に扱う｜同じものとみなす,古文で「同等に扱う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,ならふ,「なづらふ」は同等に扱う・なぞらえる。「ならふ」は慣れる・習う。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000392,392,単語Deck2_共通テスト・受験標準,語彙,標準動詞,なづらふ,なずらう,なずらう｜準ふ,動詞,品詞=動詞,CJ-000392-C02,meaning,重要語義2,なづらふ,なぞらえる,なぞらえる｜比べる,古文で「なぞらえる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,ならふ,「なづらふ」は同等に扱う・なぞらえる。「ならふ」は慣れる・習う。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000393,393,単語Deck2_共通テスト・受験標準,語彙,標準動詞,なびく,なびく,靡く,動詞,品詞=動詞,CJ-000393-C01,meaning,重要語義1,なびく,従う,従う｜言いなりになる,古文で「従う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000393,393,単語Deck2_共通テスト・受験標準,語彙,標準動詞,なびく,なびく,靡く,動詞,品詞=動詞,CJ-000393-C02,meaning,重要語義2,なびく,心を寄せる,心を寄せる｜相手になびく,古文で「心を寄せる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000394,394,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ひとりごつ,ひとりごつ,独り言つ,動詞,品詞=動詞,CJ-000394-C01,meaning,重要語義1,ひとりごつ,独り言を言う,独り言を言う｜ひとりでつぶやく,古文で「独り言を言う」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000395,395,単語Deck2_共通テスト・受験標準,語彙,標準動詞,もてあそぶ,もてあそぶ,弄ぶ,動詞,品詞=動詞,CJ-000395-C01,meaning,重要語義1,もてあそぶ,賞美する,賞美する｜大切に扱う,古文で「賞美する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000395,395,単語Deck2_共通テスト・受験標準,語彙,標準動詞,もてあそぶ,もてあそぶ,弄ぶ,動詞,品詞=動詞,CJ-000395-C02,meaning,重要語義2,もてあそぶ,慰みとする,慰みとする｜遊びの対象にする,古文で「慰みとする」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,慰み=なぐさみ
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000396,396,単語Deck2_共通テスト・受験標準,語彙,標準動詞,わななく,わななく,戦慄く,動詞,品詞=動詞,CJ-000396-C01,meaning,重要語義1,わななく,震える,震える｜わなわなする,古文で「震える」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000397,397,単語Deck2_共通テスト・受験標準,語彙,標準動詞,あきらむ,あきらむ,明らむ,動詞,品詞=動詞,CJ-000397-C01,meaning,重要語義1,あきらむ,明らかにする,明らかにする｜事情をはっきりさせる,古文で「明らかにする」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,現代語の「あきらめる」,古文では「明らかにする・事情を説明する」。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000397,397,単語Deck2_共通テスト・受験標準,語彙,標準動詞,あきらむ,あきらむ,明らむ,動詞,品詞=動詞,CJ-000397-C02,meaning,重要語義2,あきらむ,事情を説明する,事情を説明する｜釈明する,古文で「事情を説明する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,現代語の「あきらめる」,古文では「明らかにする・事情を説明する」。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,釈明=しゃくめい
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000398,398,単語Deck2_共通テスト・受験標準,語彙,標準動詞,あつかふ,あつかう,あつかう｜扱ふ,動詞,品詞=動詞,CJ-000398-C01,meaning,重要語義1,あつかふ,世話をする,世話をする｜面倒を見る,古文で「世話をする」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000398,398,単語Deck2_共通テスト・受験標準,語彙,標準動詞,あつかふ,あつかう,あつかう｜扱ふ,動詞,品詞=動詞,CJ-000398-C02,meaning,重要語義2,あつかふ,扱う,扱う｜取り計らう,古文で「扱う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000399,399,単語Deck2_共通テスト・受験標準,語彙,標準動詞,うらむ,うらむ,恨む,動詞,品詞=動詞,CJ-000399-C01,meaning,重要語義1,うらむ,恨む,恨む｜相手をうらめしく思う,古文で「恨む」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000399,399,単語Deck2_共通テスト・受験標準,語彙,標準動詞,うらむ,うらむ,恨む,動詞,品詞=動詞,CJ-000399-C02,meaning,重要語義2,うらむ,心残りに思う,心残りに思う｜残念に思う,古文で「心残りに思う」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000400,400,単語Deck2_共通テスト・受験標準,語彙,標準動詞,こころみる,こころみる,試みる,動詞,品詞=動詞,CJ-000400-C01,meaning,重要語義1,こころみる,試す,試す｜実際にやってみる,古文で「試す」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000401,401,単語Deck2_共通テスト・受験標準,語彙,標準動詞,さしぐむ,さしぐむ,差し含む,動詞,品詞=動詞,CJ-000401-C01,meaning,重要語義1,さしぐむ,涙ぐむ,涙ぐむ｜目に涙を浮かべる,古文で「涙ぐむ」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000402,402,単語Deck2_共通テスト・受験標準,語彙,標準動詞,しづむ,しずむ,しずむ｜沈む,動詞,品詞=動詞,CJ-000402-C01,meaning,重要語義1,しづむ,沈む,沈む｜下に落ちる,古文で「沈む」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000402,402,単語Deck2_共通テスト・受験標準,語彙,標準動詞,しづむ,しずむ,しずむ｜沈む,動詞,品詞=動詞,CJ-000402-C02,meaning,重要語義2,しづむ,落胆する,落胆する｜気落ちする,古文で「落胆する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000403,403,単語Deck2_共通テスト・受験標準,語彙,標準動詞,たちまさる,たちまさる,立ち勝る,動詞,品詞=動詞,CJ-000403-C01,meaning,重要語義1,たちまさる,優れる,優れる｜一段上である,古文で「優れる」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000404,404,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ねびゆく,ねびゆく,なし,動詞,品詞=動詞,CJ-000404-C01,meaning,重要語義1,ねびゆく,成長する,成長する｜大人になる,古文で「成長する」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000404,404,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ねびゆく,ねびゆく,なし,動詞,品詞=動詞,CJ-000404-C02,meaning,重要語義2,ねびゆく,年を取る,年を取る｜老成する,古文で「年を取る」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,老成=ろうせい
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000405,405,単語Deck2_共通テスト・受験標準,語彙,標準動詞,のがる,のがる,逃る,動詞,品詞=動詞,CJ-000405-C01,meaning,重要語義1,のがる,逃れる,逃れる｜免れる,古文で「逃れる」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000406,406,単語Deck2_共通テスト・受験標準,語彙,標準動詞,はづる,はずる,はずる｜恥づる,動詞,品詞=動詞,CJ-000406-C01,meaning,重要語義1,はづる,恥じる,恥じる｜恥ずかしく思う,古文で「恥じる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,現代語の「外れる」,古文の「恥づる」は恥じる・遠慮する。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000406,406,単語Deck2_共通テスト・受験標準,語彙,標準動詞,はづる,はずる,はずる｜恥づる,動詞,品詞=動詞,CJ-000406-C02,meaning,重要語義2,はづる,避ける,避ける｜遠慮する,古文で「避ける」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,現代語の「外れる」,古文の「恥づる」は恥じる・遠慮する。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000407,407,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ほころぶ,ほころぶ,綻ぶ,動詞,品詞=動詞,CJ-000407-C01,meaning,重要語義1,ほころぶ,ほつれる,ほつれる｜縫い目がほどける,古文で「ほつれる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000407,407,単語Deck2_共通テスト・受験標準,語彙,標準動詞,ほころぶ,ほころぶ,綻ぶ,動詞,品詞=動詞,CJ-000407-C02,meaning,重要語義2,ほころぶ,笑顔になる,笑顔になる｜口元がゆるむ,古文で「笑顔になる」を表す語義。文脈に応じて他の重要語義と訳し分ける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck2_共通テスト・受験標準_300,CJ-000408,408,単語Deck2_共通テスト・受験標準,語彙,標準動詞,まどろむ,まどろむ,微睡む,動詞,品詞=動詞,CJ-000408-C01,meaning,重要語義1,まどろむ,うとうとする,うとうとする｜少し眠る,古文で「うとうとする」を表す基本語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
