dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,grammar_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_text,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
古文単語_単語Deck1_最重要古文単語_300,CJ-000048,48,単語Deck1_最重要古文単語,語彙,重要形容動詞,なのめなり,なのめなり,なし,形容動詞,品詞=形容動詞,CJ-000048-C02,meaning,重要語義2,古語「なのめなり」の意味は何か。,いい加減だ,いい加減だ｜おろそかだ,真剣さが足りない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000049,49,単語Deck1_最重要古文単語,語彙,重要形容動詞,おろかなり,おろかなり,なし,形容動詞,品詞=形容動詞,CJ-000049-C01,meaning,重要語義1,古語「おろかなり」の意味は何か。,言葉では言い尽くせない,言葉では言い尽くせない｜言うまでもない,程度が甚だしく、普通の言葉では十分に表せない。,なし,なし,なし,現代語の「愚かだ」,古文では「言葉では言い尽くせない」「おろそかだ」が重要。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000049,49,単語Deck1_最重要古文単語,語彙,重要形容動詞,おろかなり,おろかなり,なし,形容動詞,品詞=形容動詞,CJ-000049-C02,meaning,重要語義2,古語「おろかなり」の意味は何か。,いい加減だ,いい加減だ｜おろそかだ,十分に心を尽くさない。,なし,なし,なし,現代語の「愚かだ」,古文では「言葉では言い尽くせない」「おろそかだ」が重要。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000050,50,単語Deck1_最重要古文単語,語彙,重要形容動詞,ねんごろなり,ねんごろなり,なし,形容動詞,品詞=形容動詞,CJ-000050-C01,meaning,重要語義1,古語「ねんごろなり」の意味は何か。,心を込めている,心を込めている｜丁寧だ,熱心で、誠意を尽くしている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000050,50,単語Deck1_最重要古文単語,語彙,重要形容動詞,ねんごろなり,ねんごろなり,なし,形容動詞,品詞=形容動詞,CJ-000050-C02,meaning,重要語義2,古語「ねんごろなり」の意味は何か。,親密だ,親密だ｜仲がよい,人と人との関係が深い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000051,51,単語Deck1_最重要古文単語,語彙,重要形容動詞,あてなり,あてなり,なし,形容動詞,品詞=形容動詞,CJ-000051-C01,meaning,重要語義1,古語「あてなり」の意味は何か。,身分が高い,身分が高い｜高貴だ,生まれや地位が高い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000051,51,単語Deck1_最重要古文単語,語彙,重要形容動詞,あてなり,あてなり,なし,形容動詞,品詞=形容動詞,CJ-000051-C02,meaning,重要語義2,古語「あてなり」の意味は何か。,上品だ,上品だ｜優雅だ,洗練され、品がある。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000052,52,単語Deck1_最重要古文単語,語彙,重要形容詞,あらまほし,あらまほし,なし,形容詞,品詞=形容詞,CJ-000052-C01,meaning,重要語義1,古語「あらまほし」の意味は何か。,理想的だ,理想的だ｜望ましい,そうあってほしいと思う、好ましい状態。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000053,53,単語Deck1_最重要古文単語,語彙,重要形容詞,さかし,さかし,なし,形容詞,品詞=形容詞,CJ-000053-C01,meaning,重要語義1,古語「さかし」の意味は何か。,賢い,賢い｜しっかりしている,判断力があり、利口である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000053,53,単語Deck1_最重要古文単語,語彙,重要形容詞,さかし,さかし,なし,形容詞,品詞=形容詞,CJ-000053-C02,meaning,重要語義2,古語「さかし」の意味は何か。,利口ぶっている,利口ぶっている｜こざかしい,自分の知恵をひけらかす否定的な語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000054,54,単語Deck1_最重要古文単語,語彙,重要形容詞,さうなし,そうなし,そうなし,形容詞,品詞=形容詞,CJ-000054-C01,meaning,重要語義1,古語「さうなし」の意味は何か。,ためらわない,ためらわない｜あれこれ考えない,左右を見回して迷うことがなく、すぐ判断・行動する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000054,54,単語Deck1_最重要古文単語,語彙,重要形容詞,さうなし,そうなし,そうなし,形容詞,品詞=形容詞,CJ-000054-C02,meaning,重要語義2,古語「さうなし」の意味は何か。,簡単だ,簡単だ｜無造作だ,手間取らず、たやすく行える。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000055,55,単語Deck1_最重要古文単語,語彙,重要形容動詞,かたくななり,かたくななり,なし,形容動詞,品詞=形容動詞,CJ-000055-C01,meaning,重要語義1,古語「かたくななり」の意味は何か。,教養がない,教養がない｜見苦しい,物の道理や風雅を知らず、洗練されていない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000055,55,単語Deck1_最重要古文単語,語彙,重要形容動詞,かたくななり,かたくななり,なし,形容動詞,品詞=形容動詞,CJ-000055-C02,meaning,重要語義2,古語「かたくななり」の意味は何か。,頑固だ,頑固だ｜融通が利かない,自分の考えに固執する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000056,56,単語Deck1_最重要古文単語,語彙,重要形容詞,いとほし,いとおし,いとおし,形容詞,品詞=形容詞,CJ-000056-C01,meaning,重要語義1,古語「いとほし」の意味は何か。,かわいそうだ,かわいそうだ｜気の毒だ,相手をいたわしく思う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000056,56,単語Deck1_最重要古文単語,語彙,重要形容詞,いとほし,いとおし,いとおし,形容詞,品詞=形容詞,CJ-000056-C02,meaning,重要語義2,古語「いとほし」の意味は何か。,かわいらしい,かわいらしい｜いとしい,相手を大切に思う気持ち。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000057,57,単語Deck1_最重要古文単語,語彙,重要形容詞,ゆゆし,ゆゆし,なし,形容詞,品詞=形容詞,CJ-000057-C01,meaning,重要語義1,古語「ゆゆし」の意味は何か。,不吉だ,不吉だ｜恐ろしい,触れてはならないほど神聖・不吉である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000057,57,単語Deck1_最重要古文単語,語彙,重要形容詞,ゆゆし,ゆゆし,なし,形容詞,品詞=形容詞,CJ-000057-C02,meaning,重要語義2,古語「ゆゆし」の意味は何か。,すばらしい,すばらしい｜立派だ,程度が甚だしいことから、よい評価にも使う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000057,57,単語Deck1_最重要古文単語,語彙,重要形容詞,ゆゆし,ゆゆし,なし,形容詞,品詞=形容詞,CJ-000057-C03,meaning,重要語義3,古語「ゆゆし」の意味は何か。,ひどい,ひどい｜大変だ,程度が甚だしく、好ましくない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000058,58,単語Deck1_最重要古文単語,語彙,重要形容詞,やむごとなし,やんごとなし,やんごとなし,形容詞,品詞=形容詞,CJ-000058-C01,meaning,重要語義1,古語「やむごとなし」の意味は何か。,身分が高い,身分が高い｜高貴だ,捨てておけないほど重要で、身分が高い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000058,58,単語Deck1_最重要古文単語,語彙,重要形容詞,やむごとなし,やんごとなし,やんごとなし,形容詞,品詞=形容詞,CJ-000058-C02,meaning,重要語義2,古語「やむごとなし」の意味は何か。,格別だ,格別だ｜並々でない,特別に重んじるべきである。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000059,59,単語Deck1_最重要古文単語,語彙,重要形容動詞,おぼろけなり,おぼろけなり,なし,形容動詞,品詞=形容動詞,CJ-000059-C01,meaning,重要語義1,古語「おぼろけなり」の意味は何か。,並一通りだ,並一通りだ｜普通だ,「おぼろけならず」の形では「並一通りではない」と強い程度を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000059,59,単語Deck1_最重要古文単語,語彙,重要形容動詞,おぼろけなり,おぼろけなり,なし,形容動詞,品詞=形容動詞,CJ-000059-C02,meaning,重要語義2,古語「おぼろけなり」の意味は何か。,並々でない,並々でない｜格別だ,打消と呼応すると、普通ではないほど甚だしい意味になる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000060,60,単語Deck1_最重要古文単語,語彙,重要形容動詞,まめなり,まめなり,なし,形容動詞,品詞=形容動詞,CJ-000060-C01,meaning,重要語義1,古語「まめなり」の意味は何か。,誠実だ,誠実だ｜まじめだ,浮つかず、真心がある。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000060,60,単語Deck1_最重要古文単語,語彙,重要形容動詞,まめなり,まめなり,なし,形容動詞,品詞=形容動詞,CJ-000060-C02,meaning,重要語義2,古語「まめなり」の意味は何か。,実用的だ,実用的だ｜役に立つ,風流ではなく、日常生活に役立つ。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000061,61,単語Deck1_最重要古文単語,語彙,重要名詞,こころざし,こころざし,なし,名詞,品詞=名詞,CJ-000061-C01,meaning,重要語義1,古語「こころざし」の意味は何か。,愛情,愛情｜好意,相手を思う気持ちや誠意を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000061,61,単語Deck1_最重要古文単語,語彙,重要名詞,こころざし,こころざし,なし,名詞,品詞=名詞,CJ-000061-C02,meaning,重要語義2,古語「こころざし」の意味は何か。,贈り物,贈り物｜謝礼,愛情・感謝を表すために贈る品。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000062,62,単語Deck1_最重要古文単語,語彙,重要名詞,けしき,けしき,なし,名詞,品詞=名詞,CJ-000062-C01,meaning,重要語義1,古語「けしき」の意味は何か。,様子,様子｜態度,人の表情・態度や物事の外見を表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000062,62,単語Deck1_最重要古文単語,語彙,重要名詞,けしき,けしき,なし,名詞,品詞=名詞,CJ-000062-C02,meaning,重要語義2,古語「けしき」の意味は何か。,意向,意向｜気持ち,はっきり言わずに示された考えや気持ち。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000062,62,単語Deck1_最重要古文単語,語彙,重要名詞,けしき,けしき,なし,名詞,品詞=名詞,CJ-000062-C03,meaning,重要語義3,古語「けしき」の意味は何か。,兆候,兆候｜気配,物事が起こりそうな気配。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000063,63,単語Deck1_最重要古文単語,語彙,重要名詞,こころばへ,こころばえ,こころばえ,名詞,品詞=名詞,CJ-000063-C01,meaning,重要語義1,古語「こころばへ」の意味は何か。,心遣い,心遣い｜気立て,人への配慮や心の持ち方。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000063,63,単語Deck1_最重要古文単語,語彙,重要名詞,こころばへ,こころばえ,こころばえ,名詞,品詞=名詞,CJ-000063-C02,meaning,重要語義2,古語「こころばへ」の意味は何か。,趣向,趣向｜意図,物事に込めた考えや工夫。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000064,64,単語Deck1_最重要古文単語,語彙,重要名詞,よし,よし,なし,名詞,品詞=名詞,CJ-000064-C01,meaning,重要語義1,古語「よし」の意味は何か。,理由,理由｜わけ,そうなる根拠や事情。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000064,64,単語Deck1_最重要古文単語,語彙,重要名詞,よし,よし,なし,名詞,品詞=名詞,CJ-000064-C02,meaning,重要語義2,古語「よし」の意味は何か。,方法,方法｜手段,目的を実現するためのやり方。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000064,64,単語Deck1_最重要古文単語,語彙,重要名詞,よし,よし,なし,名詞,品詞=名詞,CJ-000064-C03,meaning,重要語義3,古語「よし」の意味は何か。,風情,風情｜趣,見た目や振る舞いに備わる趣。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000064,64,単語Deck1_最重要古文単語,語彙,重要名詞,よし,よし,なし,名詞,品詞=名詞,CJ-000064-C04,meaning,重要語義4,古語「よし」の意味は何か。,由緒,由緒｜いわれ,物事の由来や家柄の筋。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000065,65,単語Deck1_最重要古文単語,語彙,重要名詞,ためし,ためし,なし,名詞,品詞=名詞,CJ-000065-C01,meaning,重要語義1,古語「ためし」の意味は何か。,例,例｜先例,過去の出来事のうち、参考になる例。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000066,66,単語Deck1_最重要古文単語,語彙,重要形容詞,うるはし,うるわし,なし,形容詞,品詞=形容詞,CJ-000066-C01,meaning,重要語義1,古語「うるはし」の意味は何か。,きちんとしている,きちんとしている｜整っている,欠けたところがなく、整然としている様子。,なし,なし,なし,うつくし,「うるはし」は整然・親密、「うつくし」はかわいらしさが中心。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000066,66,単語Deck1_最重要古文単語,語彙,重要形容詞,うるはし,うるわし,なし,形容詞,品詞=形容詞,CJ-000066-C02,meaning,重要語義2,古語「うるはし」の意味は何か。,親しい,親しい｜仲がよい,人間関係が隔てなく親密である様子。,なし,なし,なし,うつくし,「うるはし」は整然・親密、「うつくし」はかわいらしさが中心。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000067,67,単語Deck1_最重要古文単語,語彙,重要形容詞,はかばかし,はかばかし,なし,形容詞,品詞=形容詞,CJ-000067-C01,meaning,重要語義1,古語「はかばかし」の意味は何か。,はっきりしている,はっきりしている｜しっかりしている,物事が明確で、十分に進んでいる様子。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000067,67,単語Deck1_最重要古文単語,語彙,重要形容詞,はかばかし,はかばかし,なし,形容詞,品詞=形容詞,CJ-000067-C02,meaning,重要語義2,古語「はかばかし」の意味は何か。,頼もしい,頼もしい｜しっかりしている,人物や働きが確かで期待できる様子。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000068,68,単語Deck1_最重要古文単語,語彙,重要形容詞,すべなし,すべなし,なし,形容詞,品詞=形容詞,CJ-000068-C01,meaning,重要語義1,古語「すべなし」の意味は何か。,どうしようもない,どうしようもない｜なすすべがない,対処する方法がなく、手の打ちようがない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000069,69,単語Deck1_最重要古文単語,語彙,重要形容詞,こころづきなし,こころづきなし,なし,形容詞,品詞=形容詞,CJ-000069-C01,meaning,重要語義1,古語「こころづきなし」の意味は何か。,気に入らない,気に入らない｜不愉快だ,心に合わず、好ましく感じられない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000070,70,単語Deck1_最重要古文単語,語彙,重要形容詞,こちたし,こちたし,なし,形容詞,品詞=形容詞,CJ-000070-C01,meaning,重要語義1,古語「こちたし」の意味は何か。,大げさだ,大げさだ｜仰々しい,程度や表現が必要以上に大きい。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,仰々しい=ぎょうぎょうしい
古文単語_単語Deck1_最重要古文単語_300,CJ-000070,70,単語Deck1_最重要古文単語,語彙,重要形容詞,こちたし,こちたし,なし,形容詞,品詞=形容詞,CJ-000070-C02,meaning,重要語義2,古語「こちたし」の意味は何か。,わずらわしい,わずらわしい｜面倒だ,事が込み入っていて面倒に感じられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000071,71,単語Deck1_最重要古文単語,語彙,重要形容詞,むくつけし,むくつけし,なし,形容詞,品詞=形容詞,CJ-000071-C01,meaning,重要語義1,古語「むくつけし」の意味は何か。,気味が悪い,気味が悪い｜恐ろしい｜不気味だ,異様で、ぞっとするように感じられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000072,72,単語Deck1_最重要古文単語,語彙,重要形容詞,つたなし,つたなし,なし,形容詞,品詞=形容詞,CJ-000072-C01,meaning,重要語義1,古語「つたなし」の意味は何か。,下手だ,下手だ｜未熟だ,技量や表現が未熟である。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000072,72,単語Deck1_最重要古文単語,語彙,重要形容詞,つたなし,つたなし,なし,形容詞,品詞=形容詞,CJ-000072-C02,meaning,重要語義2,古語「つたなし」の意味は何か。,劣っている,劣っている｜身分が低い,能力・身分などが低い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000072,72,単語Deck1_最重要古文単語,語彙,重要形容詞,つたなし,つたなし,なし,形容詞,品詞=形容詞,CJ-000072-C03,meaning,重要語義3,古語「つたなし」の意味は何か。,不運だ,不運だ｜運が悪い,めぐり合わせが悪い。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000073,73,単語Deck1_最重要古文単語,語彙,重要形容詞,まさなし,まさなし,なし,形容詞,品詞=形容詞,CJ-000073-C01,meaning,重要語義1,古語「まさなし」の意味は何か。,よくない,よくない｜不都合だ,ふさわしくなく、好ましくない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000073,73,単語Deck1_最重要古文単語,語彙,重要形容詞,まさなし,まさなし,なし,形容詞,品詞=形容詞,CJ-000073-C02,meaning,重要語義2,古語「まさなし」の意味は何か。,見苦しい,見苦しい｜みっともない,行動や様子が体裁を欠いている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000074,74,単語Deck1_最重要古文単語,語彙,重要形容詞,さがなし,さがなし,なし,形容詞,品詞=形容詞,CJ-000074-C01,meaning,重要語義1,古語「さがなし」の意味は何か。,意地が悪い,意地が悪い｜性質が悪い,人の性質が悪く、思いやりがない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000074,74,単語Deck1_最重要古文単語,語彙,重要形容詞,さがなし,さがなし,なし,形容詞,品詞=形容詞,CJ-000074-C02,meaning,重要語義2,古語「さがなし」の意味は何か。,いたずらだ,いたずらだ｜いたずら好きだ,悪ふざけを好む様子。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000075,75,単語Deck1_最重要古文単語,語彙,重要形容詞,しどけなし,しどけなし,なし,形容詞,品詞=形容詞,CJ-000075-C01,meaning,重要語義1,古語「しどけなし」の意味は何か。,だらしない,だらしない｜無造作だ,身なりや振る舞いが整わず、締まりがない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000076,76,単語Deck1_最重要古文単語,語彙,重要形容詞,ひがひがし,ひがひがし,なし,形容詞,品詞=形容詞,CJ-000076-C01,meaning,重要語義1,古語「ひがひがし」の意味は何か。,ひねくれている,ひねくれている｜偏屈だ,考え方や性質が素直でない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000076,76,単語Deck1_最重要古文単語,語彙,重要形容詞,ひがひがし,ひがひがし,なし,形容詞,品詞=形容詞,CJ-000076-C02,meaning,重要語義2,古語「ひがひがし」の意味は何か。,風流でない,風流でない｜無教養だ,情趣を解さず、洗練されていない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000077,77,単語Deck1_最重要古文単語,語彙,重要形容詞,らうがはし,ろうがわし,乱がはし,形容詞,品詞=形容詞,CJ-000077-C01,meaning,重要語義1,古語「らうがはし」の意味は何か。,乱雑だ,乱雑だ｜むさくるしい,物や場の秩序が乱れている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000077,77,単語Deck1_最重要古文単語,語彙,重要形容詞,らうがはし,ろうがわし,乱がはし,形容詞,品詞=形容詞,CJ-000077-C02,meaning,重要語義2,古語「らうがはし」の意味は何か。,騒がしい,騒がしい｜やかましい,声や物音が入り乱れている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000077,77,単語Deck1_最重要古文単語,語彙,重要形容詞,らうがはし,ろうがわし,乱がはし,形容詞,品詞=形容詞,CJ-000077-C03,meaning,重要語義3,古語「らうがはし」の意味は何か。,無作法だ,無作法だ｜乱暴だ,振る舞いが荒く、礼儀を欠いている。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,無作法=ぶさほう
古文単語_単語Deck1_最重要古文単語_300,CJ-000078,78,単語Deck1_最重要古文単語,語彙,重要形容詞,めづらし,めずらし,なし,形容詞,品詞=形容詞,CJ-000078-C01,meaning,重要語義1,古語「めづらし」の意味は何か。,珍しい,珍しい｜めったにない,見聞きすることが少なく、新鮮に感じられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000078,78,単語Deck1_最重要古文単語,語彙,重要形容詞,めづらし,めずらし,なし,形容詞,品詞=形容詞,CJ-000078-C02,meaning,重要語義2,古語「めづらし」の意味は何か。,すばらしい,すばらしい｜感心だ,珍しさから高く評価される。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000079,79,単語Deck1_最重要古文単語,語彙,重要形容詞,ともし,ともし,なし,形容詞,品詞=形容詞,CJ-000079-C01,meaning,重要語義1,古語「ともし」の意味は何か。,乏しい,乏しい｜少ない,必要なものが不足している。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000079,79,単語Deck1_最重要古文単語,語彙,重要形容詞,ともし,ともし,なし,形容詞,品詞=形容詞,CJ-000079-C02,meaning,重要語義2,古語「ともし」の意味は何か。,心ひかれる,心ひかれる｜うらやましい,他のものをよいと思い、心を引かれる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000080,80,単語Deck1_最重要古文単語,語彙,重要形容詞,まばゆし,まばゆし,なし,形容詞,品詞=形容詞,CJ-000080-C01,meaning,重要語義1,古語「まばゆし」の意味は何か。,まぶしい,まぶしい｜光が強い,光が強く、まともに見にくい。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000080,80,単語Deck1_最重要古文単語,語彙,重要形容詞,まばゆし,まばゆし,なし,形容詞,品詞=形容詞,CJ-000080-C02,meaning,重要語義2,古語「まばゆし」の意味は何か。,恥ずかしい,恥ずかしい｜きまりが悪い,人目を意識して気後れする。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000080,80,単語Deck1_最重要古文単語,語彙,重要形容詞,まばゆし,まばゆし,なし,形容詞,品詞=形容詞,CJ-000080-C03,meaning,重要語義3,古語「まばゆし」の意味は何か。,見ていられない,見ていられない｜目を背けたい,気の毒さや不快さのため直視しにくい。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文単語_単語Deck1_最重要古文単語_300,CJ-000081,81,単語Deck1_最重要古文単語,語彙,重要形容詞,ところせし,ところせし,なし,形容詞,品詞=形容詞,CJ-000081-C01,meaning,重要語義1,古語「ところせし」の意味は何か。,窮屈だ,窮屈だ｜場所が狭い,空間や立場に余裕がなく、自由がきかない。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,窮屈=きゅうくつ
