dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,grammar_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_text,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
古文_Deck1_最重要単語・文法_300,CJ-000052,52,Deck1_最重要単語・文法,文法,構文,係り結び,かかりむすび,なし,文法構文,構文=係助詞と文末活用形の呼応,CJ-000052-C02,identification,こその規則,係り結びで「こそ」の結びは何形になるか。,已然形,已然形,「こそ」だけは已然形で結ぶ。,なし,なし,なし,なし,なし,こそ→已然形,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,已然形=いぜんけい
古文_Deck1_最重要単語・文法_300,CJ-000053,53,Deck1_最重要単語・文法,文法,構文,結びの省略,むすびのしょうりゃく,なし,文法構文,構文=係助詞に対応する結びの省略,CJ-000053-C01,identification,定義,係助詞があるのに対応する文末の活用語が省かれている現象を何というか。,結びの省略,結びの省略,文脈から補える結びが省かれる。係助詞だけを見て文が未完成だと誤解しない。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,省略=しょうりゃく
古文_Deck1_最重要単語・文法_300,CJ-000054,54,Deck1_最重要単語・文法,文法,構文,結びの流れ,むすびのながれ,なし,文法構文,構文=係助詞があっても結びが通常形になる現象,CJ-000054-C01,identification,定義,係助詞があるのに、接続助詞などの影響で結びが連体形・已然形にならない現象を何というか。,結びの流れ,結びの流れ,文が接続助詞などで続くと、係り結びが成立せず通常の形で流れることがある。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,接続助詞=せつぞくじょし
古文_Deck1_最重要単語・文法_300,CJ-000055,55,Deck1_最重要単語・文法,文法,動詞活用,四段活用,よだんかつよう,なし,動詞活用,未然=a・連用=i・終止=u・連体=u・已然=e・命令=e,CJ-000055-C01,conjugation,活用段,四段活用の活用語尾は、ア・イ・ウ・ウ・エ・エのどの段に変化するか。,ア・イ・ウ・ウ・エ・エ段,ア・イ・ウ・ウ・エ・エ段｜ア段・イ段・ウ段・ウ段・エ段・エ段,未然・連用・終止・連体・已然・命令の順。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000056,56,Deck1_最重要単語・文法,文法,動詞活用,上二段活用,かみにだんかつよう,なし,動詞活用,未然=i・連用=i・終止=u・連体=uru・已然=ure・命令=iyo,CJ-000056-C01,conjugation,活用の中心,上二段活用は主に何段と何段で活用するか。,イ段・ウ段,イ段・ウ段,未然形・連用形がイ段、終止形がウ段となる。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000057,57,Deck1_最重要単語・文法,文法,動詞活用,下二段活用,しもにだんかつよう,なし,動詞活用,未然=e・連用=e・終止=u・連体=uru・已然=ure・命令=eyo,CJ-000057-C01,conjugation,活用の中心,下二段活用は主に何段と何段で活用するか。,エ段・ウ段,エ段・ウ段,未然形・連用形がエ段、終止形がウ段となる。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000058,58,Deck1_最重要単語・文法,文法,動詞活用,上一段活用,かみいちだんかつよう,なし,動詞活用,活用=イ段を中心とする一段活用;代表語=着る｜見る｜似る｜煮る｜射る｜居る｜率る｜干る,CJ-000058-C01,conjugation,代表語,古文の上一段活用の代表語を八つ答えよ。,着る・見る・似る・煮る・射る・居る・率る・干る,着る・見る・似る・煮る・射る・居る・率る・干る,上一段活用は語数が少ないため、代表語をまとめて覚える。,なし,なし,なし,なし,なし,ひいきにみゐる,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,率る=ゐる｜干る=ひる
古文_Deck1_最重要単語・文法_300,CJ-000059,59,Deck1_最重要単語・文法,文法,動詞活用,下一段活用,しもいちだんかつよう,なし,動詞活用,活用=エ段を中心とする一段活用;代表語=蹴る,CJ-000059-C01,conjugation,代表語,古文で下一段活用をする代表的な動詞は何か。,蹴る,蹴る,古文では「蹴る」一語が下一段活用の代表。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,蹴る=ける
古文_Deck1_最重要単語・文法_300,CJ-000060,60,Deck1_最重要単語・文法,文法,動詞活用,カ行変格活用,かぎょうへんかくかつよう,なし,動詞活用,活用=こ・き・く・くる・くれ・こ／こよ;代表語=来,CJ-000060-C01,conjugation,代表語,カ行変格活用をする動詞は何か。,来,来｜来る｜来,「来」一語がカ変。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,来=く
古文_Deck1_最重要単語・文法_300,CJ-000060,60,Deck1_最重要単語・文法,文法,動詞活用,カ行変格活用,かぎょうへんかくかつよう,なし,動詞活用,活用=こ・き・く・くる・くれ・こ／こよ;代表語=来,CJ-000060-C02,conjugation,活用,カ行変格活用「来」の活用を順に答えよ。,こ・き・く・くる・くれ・こ（こよ）,こ・き・く・くる・くれ・こ（こよ）｜こ・き・く・くる・くれ・こ｜こ・き・く・くる・くれ・こよ,未然・連用・終止・連体・已然・命令の順。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000061,61,Deck1_最重要単語・文法,文法,動詞活用,サ行変格活用,さぎょうへんかくかつよう,なし,動詞活用,活用=せ・し・す・する・すれ・せよ;代表語=す,CJ-000061-C01,conjugation,代表語,サ行変格活用をする基本動詞は何か。,す,す｜する,「す」と、その複合動詞がサ変。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000061,61,Deck1_最重要単語・文法,文法,動詞活用,サ行変格活用,さぎょうへんかくかつよう,なし,動詞活用,活用=せ・し・す・する・すれ・せよ;代表語=す,CJ-000061-C02,conjugation,活用,サ行変格活用「す」の活用を順に答えよ。,せ・し・す・する・すれ・せよ,せ・し・す・する・すれ・せよ,未然・連用・終止・連体・已然・命令の順。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000062,62,Deck1_最重要単語・文法,文法,動詞活用,ナ行変格活用,なぎょうへんかくかつよう,なし,動詞活用,活用=な・に・ぬ・ぬる・ぬれ・ね;代表語=死ぬ｜往ぬ,CJ-000062-C01,conjugation,代表語,ナ行変格活用をする代表的な動詞を二つ答えよ。,死ぬ・往ぬ,死ぬ・往ぬ｜死ぬ・いぬ,ナ変は「死ぬ」「往ぬ」が基本。,なし,なし,なし,なし,なし,死ぬ・往ぬ,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,往ぬ=いぬ
古文_Deck1_最重要単語・文法_300,CJ-000062,62,Deck1_最重要単語・文法,文法,動詞活用,ナ行変格活用,なぎょうへんかくかつよう,なし,動詞活用,活用=な・に・ぬ・ぬる・ぬれ・ね;代表語=死ぬ｜往ぬ,CJ-000062-C02,conjugation,活用,ナ行変格活用の活用語尾を順に答えよ。,な・に・ぬ・ぬる・ぬれ・ね,な・に・ぬ・ぬる・ぬれ・ね,未然・連用・終止・連体・已然・命令の順。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000063,63,Deck1_最重要単語・文法,文法,動詞活用,ラ行変格活用,らぎょうへんかくかつよう,なし,動詞活用,活用=ら・り・り・る・れ・れ;代表語=あり｜をり｜はべり｜いまそかり,CJ-000063-C01,conjugation,代表語,ラ行変格活用の代表語を四つ答えよ。,あり・をり・はべり・いまそかり,あり・をり・はべり・いまそかり,存在を表す語が多い。,なし,なし,なし,なし,なし,あり・をり・はべり・いまそかり,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000063,63,Deck1_最重要単語・文法,文法,動詞活用,ラ行変格活用,らぎょうへんかくかつよう,なし,動詞活用,活用=ら・り・り・る・れ・れ;代表語=あり｜をり｜はべり｜いまそかり,CJ-000063-C02,conjugation,活用,ラ行変格活用の活用語尾を順に答えよ。,ら・り・り・る・れ・れ,ら・り・り・る・れ・れ,終止形がイ段の「り」になる点が特徴。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000064,64,Deck1_最重要単語・文法,文法,形容詞活用,形容詞のク活用・シク活用,けいようしのくかつよう・しくかつよう,なし,形容詞活用,品詞=形容詞;活用=ク活用｜シク活用,CJ-000064-C01,conjugation,二種類,古文の形容詞の活用は、大きく何活用と何活用に分かれるか。,ク活用・シク活用,ク活用・シク活用,語幹に「し」を含む形容詞の多くがシク活用だが、語ごとに確認する。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000064,64,Deck1_最重要単語・文法,文法,形容詞活用,形容詞のク活用・シク活用,けいようしのくかつよう・しくかつよう,なし,形容詞活用,品詞=形容詞;活用=ク活用｜シク活用,CJ-000064-C02,identification,連用形の目印,形容詞の連用形「く」にラ変動詞「あり」が付いて縮まった形を何というか。,カリ活用,カリ活用,「く＋あり」が「かり」となり、助動詞が続く形を作る。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,縮まる=ちぢまる
古文_Deck1_最重要単語・文法_300,CJ-000065,65,Deck1_最重要単語・文法,文法,形容動詞活用,形容動詞のナリ活用・タリ活用,けいようどうしのなりかつよう・たりかつよう,なし,形容動詞活用,品詞=形容動詞;活用=ナリ活用｜タリ活用,CJ-000065-C01,conjugation,二種類,古文の形容動詞の活用は、何活用と何活用に分かれるか。,ナリ活用・タリ活用,ナリ活用・タリ活用,和語系にナリ活用、漢語系にタリ活用が多い。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000065,65,Deck1_最重要単語・文法,文法,形容動詞活用,形容動詞のナリ活用・タリ活用,けいようどうしのなりかつよう・たりかつよう,なし,形容動詞活用,品詞=形容動詞;活用=ナリ活用｜タリ活用,CJ-000065-C02,conjugation,連用形,ナリ活用の形容動詞の代表的な連用形を二つ答えよ。,なり・に,なり・に,「静かなり」の連用形は「静かなり」「静かに」。,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」・標準学校文法（複数資料照合）,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf,なし
古文_Deck1_最重要単語・文法_300,CJ-000066,66,Deck1_最重要単語・文法,語彙,重要形容動詞,あはれなり,あわれなり,あわれなり,形容動詞,品詞=形容動詞,CJ-000066-C01,meaning,語義：しみじみと心を動かされる,古語「あはれなり」の入試で最も重要な意味は何か。,しみじみと心を動かされる,しみじみと心を動かされる｜情趣深い,悲しみだけでなく、喜び・美しさなどに深く心を動かされる感情を表す。,なし,なし,なし,をかし,「あはれ」は内面から湧く深い感動、「をかし」は明るい興趣・美しさ。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000067,67,Deck1_最重要単語・文法,語彙,重要形容詞,をかし,おかし,おかし,形容詞,品詞=形容詞,CJ-000067-C01,meaning,語義：趣がある,古語「をかし」の入試で最も重要な意味は何か。,趣がある,趣がある｜おもしろい｜美しい,明るく知的な興味、美しさ、かわいらしさなどを感じる語。,なし,なし,なし,あはれなり,「をかし」は対象を見て感じる明るい興趣、「あはれ」は深い感動。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000068,68,Deck1_最重要単語・文法,語彙,重要形容詞,いみじ,いみじ,なし,形容詞,品詞=形容詞,CJ-000068-C01,meaning,語義：程度がはなはだしい,古語「いみじ」が程度を強めて使われるときの意味は何か。,程度がはなはだしい,程度がはなはだしい｜非常だ,よい意味にも悪い意味にも使い、文脈に応じて「すばらしい」「ひどい」と具体化する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000068,68,Deck1_最重要単語・文法,語彙,重要形容詞,いみじ,いみじ,なし,形容詞,品詞=形容詞,CJ-000068-C02,meaning,語義：すばらしい,古語「いみじ」がよい評価として使われるときの意味は何か。,すばらしい,すばらしい｜立派だ,程度の強さが肯定的な評価に向いた語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000068,68,Deck1_最重要単語・文法,語彙,重要形容詞,いみじ,いみじ,なし,形容詞,品詞=形容詞,CJ-000068-C03,meaning,語義：ひどい,古語「いみじ」が悪い評価として使われるときの意味は何か。,ひどい,ひどい｜恐ろしい,程度の強さが否定的な評価に向いた語義。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000069,69,Deck1_最重要単語・文法,語彙,重要形容詞,ありがたし,ありがたし,なし,形容詞,品詞=形容詞,CJ-000069-C01,meaning,語義：めったにない,古語「ありがたし」の重要語義のうち、1番目の語義は何か。,めったにない,めったにない｜珍しい,本来は「存在することが難しい」の意で、現代語の「感謝したい」とは異なる。,なし,なし,なし,現代語の「ありがたい」,古文の中心義は「めったにない」。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000069,69,Deck1_最重要単語・文法,語彙,重要形容詞,ありがたし,ありがたし,なし,形容詞,品詞=形容詞,CJ-000069-C02,meaning,語義：すばらしい,古語「ありがたし」が価値を高く評価して使われるときの意味は何か。,すばらしい,すばらしい｜尊い,珍しいほど立派である、という評価を表す。,なし,なし,なし,現代語の「ありがたい」,古文の中心義は「めったにない」。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000070,70,Deck1_最重要単語・文法,語彙,重要形容詞,うつくし,うつくし,なし,形容詞,品詞=形容詞,CJ-000070-C01,meaning,語義：かわいらしい,古語「うつくし」の入試で最も重要な意味は何か。,かわいらしい,かわいらしい｜いとしい,小さいものや子どもなどに対する愛情を表すのが中心。,なし,なし,なし,現代語の「美しい」,古文ではまず「かわいらしい・いとしい」を考える。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000071,71,Deck1_最重要単語・文法,語彙,重要形容詞,かなし,かなし,なし,形容詞,品詞=形容詞,CJ-000071-C01,meaning,語義：いとしい,古語「かなし」が愛情について使われるときの意味は何か。,いとしい,いとしい｜かわいい,深く愛する気持ちを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000071,71,Deck1_最重要単語・文法,語彙,重要形容詞,かなし,かなし,なし,形容詞,品詞=形容詞,CJ-000071-C02,meaning,語義：悲しい,古語「かなし」が悲哀について使われるときの意味は何か。,悲しい,悲しい,現代語と同じ悲哀の意味もあるため、文脈で判定する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000072,72,Deck1_最重要単語・文法,語彙,重要形容詞,めでたし,めでたし,なし,形容詞,品詞=形容詞,CJ-000072-C01,meaning,語義：すばらしい,古語「めでたし」の入試で最も重要な意味は何か。,すばらしい,すばらしい｜立派だ,見事で賞賛に値することを表す。現代語の「祝うべき」に限定されない。,なし,なし,なし,現代語の「めでたい」,古文では広く「すばらしい・立派だ」。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000073,73,Deck1_最重要単語・文法,語彙,重要形容詞,やさし,やさし,なし,形容詞,品詞=形容詞,CJ-000073-C01,meaning,語義：恥ずかしい,古語「やさし」が身が細るような気持ちとして使われるときの意味は何か。,恥ずかしい,恥ずかしい｜肩身が狭い,「痩す」と関連し、身が細るほど恥ずかしい気持ちを表す。,なし,なし,なし,現代語の「優しい」,古文では「恥ずかしい」「優美だ」が重要。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000073,73,Deck1_最重要単語・文法,語彙,重要形容詞,やさし,やさし,なし,形容詞,品詞=形容詞,CJ-000073-C02,meaning,語義：優美だ,古語「やさし」が人物や姿をほめて使われるときの意味は何か。,優美だ,優美だ｜上品だ,洗練され、上品であることを表す。,なし,なし,なし,現代語の「優しい」,古文では「恥ずかしい」「優美だ」が重要。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000074,74,Deck1_最重要単語・文法,語彙,重要形容詞,ゆかし,ゆかし,なし,形容詞,品詞=形容詞,CJ-000074-C01,meaning,語義：見たい・聞きたい・知りたい,古語「ゆかし」の入試で最も重要な意味は何か。,見たい・聞きたい・知りたい,見たい・聞きたい・知りたい｜心が引かれる,対象へ心が行くように、好奇心や関心を抱く。,なし,なし,なし,なつかし,「ゆかし」は近づいて知りたい気持ち、「なつかし」は親しみを感じる気持ち。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000075,75,Deck1_最重要単語・文法,語彙,重要動詞,おどろく,おどろく,なし,動詞,品詞=動詞,CJ-000075-C01,meaning,語義：目を覚ます,古語「おどろく」が睡眠について使われるときの意味は何か。,目を覚ます,目を覚ます｜起きる,眠りから覚める意味。現代語の「びっくりする」だけに限定しない。,なし,なし,なし,現代語の「驚く」,古文では「目を覚ます」「気づく」が頻出。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000075,75,Deck1_最重要単語・文法,語彙,重要動詞,おどろく,おどろく,なし,動詞,品詞=動詞,CJ-000075-C02,meaning,語義：気づく,古語「おどろく」が物事の認識について使われるときの意味は何か。,気づく,気づく｜はっとする,それまで意識していなかったことに気づく。,なし,なし,なし,現代語の「驚く」,古文では「目を覚ます」「気づく」が頻出。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000076,76,Deck1_最重要単語・文法,語彙,重要動詞,おぼゆ,おぼゆ,なし,動詞,品詞=動詞,CJ-000076-C01,meaning,語義：自然に思われる,古語「おぼゆ」が心に自然に浮かぶ意味で使われるときの意味は何か。,自然に思われる,自然に思われる｜思われる,自発の意味を含み、意識せずそう感じられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000076,76,Deck1_最重要単語・文法,語彙,重要動詞,おぼゆ,おぼゆ,なし,動詞,品詞=動詞,CJ-000076-C02,meaning,語義：似る,古語「おぼゆ」が容姿などの類似について使われるときの意味は何か。,似る,似る｜そっくりだ,人や物の姿が別のものに似ていることを表す。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000076,76,Deck1_最重要単語・文法,語彙,重要動詞,おぼゆ,おぼゆ,なし,動詞,品詞=動詞,CJ-000076-C03,meaning,語義：思い出される,古語「おぼゆ」が記憶について使われるときの意味は何か。,思い出される,思い出される｜思い出す,過去のことが自然に心に浮かぶ。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000077,77,Deck1_最重要単語・文法,語彙,重要動詞,ののしる,ののしる,なし,動詞,品詞=動詞,CJ-000077-C01,meaning,語義：大声で騒ぐ,古語「ののしる」が声や物音について使われるときの意味は何か。,大声で騒ぐ,大声で騒ぐ｜大声を立てる,大きな声や音で騒ぎ立てる。現代語の「悪口を言う」に限らない。,なし,なし,なし,現代語の「罵る」,古文では「大騒ぎする」「評判になる」が中心。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000077,77,Deck1_最重要単語・文法,語彙,重要動詞,ののしる,ののしる,なし,動詞,品詞=動詞,CJ-000077-C02,meaning,語義：評判になる,古語「ののしる」が世間の評価について使われるときの意味は何か。,評判になる,評判になる｜名声が高い,世間で盛んに言い立てられ、名声が広がる。,なし,なし,なし,現代語の「罵る」,古文では「大騒ぎする」「評判になる」が中心。,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000078,78,Deck1_最重要単語・文法,語彙,重要動詞,ねんず,ねんず,なし,動詞,品詞=動詞,CJ-000078-C01,meaning,語義：我慢する,古語「ねんず」が感情を抑える意味で使われるときの意味は何か。,我慢する,我慢する｜こらえる,感情や苦痛を心の中で抑える。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000078,78,Deck1_最重要単語・文法,語彙,重要動詞,ねんず,ねんず,なし,動詞,品詞=動詞,CJ-000078-C02,meaning,語義：祈る,古語「ねんず」が神仏に対して使われるときの意味は何か。,祈る,祈る｜念じる,心を集中して神仏に願う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000079,79,Deck1_最重要単語・文法,語彙,重要動詞,しのぶ,しのぶ,忍ぶ｜偲ぶ,動詞,品詞=動詞,CJ-000079-C01,meaning,語義：我慢する,古語「しのぶ」が感情を抑えて使われるときの意味は何か。,我慢する,我慢する｜こらえる,表に出したい気持ちをこらえる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000079,79,Deck1_最重要単語・文法,語彙,重要動詞,しのぶ,しのぶ,忍ぶ｜偲ぶ,動詞,品詞=動詞,CJ-000079-C02,meaning,語義：人目を避ける,古語「しのぶ」が行動を隠して使われるときの意味は何か。,人目を避ける,人目を避ける｜隠す,人に知られないように行動する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000079,79,Deck1_最重要単語・文法,語彙,重要動詞,しのぶ,しのぶ,忍ぶ｜偲ぶ,動詞,品詞=動詞,CJ-000079-C03,meaning,語義：懐かしく思う,古語「しのぶ」が過去や人を思い出して使われるときの意味は何か。,懐かしく思う,懐かしく思う｜思い慕う,「偲ぶ」の語義で、過去や離れた人を思う。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000080,80,Deck1_最重要単語・文法,語彙,重要動詞,ながむ,ながむ,なし,動詞,品詞=動詞,CJ-000080-C01,meaning,語義：物思いに沈む,古語「ながむ」が心情について使われるときの意味は何か。,物思いに沈む,物思いに沈む｜ぼんやり物思いをする,長くぼんやりと物思いにふける。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000080,80,Deck1_最重要単語・文法,語彙,重要動詞,ながむ,ながむ,なし,動詞,品詞=動詞,CJ-000080-C02,meaning,語義：眺める,古語「ながむ」が景色を見る意味で使われるときの意味は何か。,眺める,眺める｜見渡す,景色などを長く見つめる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000081,81,Deck1_最重要単語・文法,語彙,重要動詞,みる,みる,なし,動詞,品詞=動詞,CJ-000081-C01,meaning,語義：結婚する,古語「みる」が男女関係について使われるときの意味は何か。,結婚する,結婚する｜妻とする,男性が女性と夫婦関係を結ぶ意味で用いられる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000081,81,Deck1_最重要単語・文法,語彙,重要動詞,みる,みる,なし,動詞,品詞=動詞,CJ-000081-C02,meaning,語義：世話をする,古語「みる」が人の面倒について使われるときの意味は何か。,世話をする,世話をする｜面倒を見る,人を養い、世話する。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000081,81,Deck1_最重要単語・文法,語彙,重要動詞,みる,みる,なし,動詞,品詞=動詞,CJ-000081-C03,meaning,語義：見る,古語「みる」が視覚について使われるときの意味は何か。,見る,見る,現代語と同じ視覚の意味もある。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000082,82,Deck1_最重要単語・文法,語彙,重要動詞,わぶ,わぶ,なし,動詞,品詞=動詞,CJ-000082-C01,meaning,語義：困る,古語「わぶ」がつらい状況で使われるときの意味は何か。,困る,困る｜つらく思う,どうしようもなくつらく感じる。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
古文_Deck1_最重要単語・文法_300,CJ-000082,82,Deck1_最重要単語・文法,語彙,重要動詞,わぶ,わぶ,なし,動詞,品詞=動詞,CJ-000082-C02,meaning,語義：嘆く,古語「わぶ」が悲しみを言葉や態度に出して使われるときの意味は何か。,嘆く,嘆く｜悲しむ,不遇や苦しさを嘆く。,なし,なし,なし,なし,なし,なし,標準古語辞典・検定済み教科書（複数資料照合）,なし,なし
