dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,source_name,source_url
大学受験世界史・通史骨格55用語（全300問）,WH-000016,16,大学受験標準,国家・王朝,唐,とう,,中世,東アジア,中国を中心に東アジア・中央アジア,618年〜907年,618,WH-000016-I01,integrated,統合説明,integrated,「唐」について説明せよ。,618年に成立し、**長安**を都に東アジアへ大きな影響を与えた中国王朝。**均田制・租庸調制・府兵制**を基礎に国際文化を栄えさせたが、**安史の乱**後に節度使が自立して衰退した。,長安|均田制|租庸調制|府兵制|安史の乱|節度使,,,世界史の窓：唐,https://www.y-history.net/appendix/wh0302-011.html
大学受験世界史・通史骨格55用語（全300問）,WH-000017,52,大学受験標準,国家・王朝,ウマイヤ朝,うまいやちょう,,中世,西アジア・地中海世界,ダマスクスを中心に西アジア・北アフリカ・イベリア半島,661年〜750年,661,WH-000017-B01,beginner,用語の特定,identify,ムアーウィヤが開き、イスラーム世界で最初の世襲王朝となった王朝は？,ウマイヤ朝,ウマイヤ朝,,,世界史の窓：ウマイヤ朝,https://www.y-history.net/appendix/wh0501-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000017,52,大学受験標準,国家・王朝,ウマイヤ朝,うまいやちょう,,中世,西アジア・地中海世界,ダマスクスを中心に西アジア・北アフリカ・イベリア半島,661年〜750年,661,WH-000017-B02,beginner,都市,place,ウマイヤ朝の都は？,ダマスクス,ダマスクス,,,世界史の窓：ウマイヤ朝,https://www.y-history.net/appendix/wh0501-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000017,52,大学受験標準,国家・王朝,ウマイヤ朝,うまいやちょう,,中世,西アジア・地中海世界,ダマスクスを中心に西アジア・北アフリカ・イベリア半島,661年〜750年,661,WH-000017-B03,beginner,社会,content,ウマイヤ朝の支配で優位に置かれた集団は？,アラブ人,アラブ人,アラブ人ムスリム,,世界史の窓：ウマイヤ朝,https://www.y-history.net/appendix/wh0501-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000017,52,大学受験標準,国家・王朝,ウマイヤ朝,うまいやちょう,,中世,西アジア・地中海世界,ダマスクスを中心に西アジア・北アフリカ・イベリア半島,661年〜750年,661,WH-000017-R01,reverse,複合説明,reverse,何をした？,**ムアーウィヤ**が661年に開き、**ダマスクス**を都にイベリア半島から中央アジアまで征服した。アラブ人ムスリムを優遇する**アラブ帝国**だったため、非アラブ人ムスリムの不満が高まり、アッバース革命で倒れた。,ムアーウィヤ|ダマスクス|アラブ帝国|非アラブ人ムスリム|アッバース革命,,,世界史の窓：ウマイヤ朝,https://www.y-history.net/appendix/wh0501-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000017,52,大学受験標準,国家・王朝,ウマイヤ朝,うまいやちょう,,中世,西アジア・地中海世界,ダマスクスを中心に西アジア・北アフリカ・イベリア半島,661年〜750年,661,WH-000017-I01,integrated,統合説明,integrated,「ウマイヤ朝」について説明せよ。,661年に**ムアーウィヤ**が開き、**ダマスクス**を都に広大な領域を支配した最初の世襲イスラーム王朝。アラブ人を優遇する**アラブ帝国**であったため非アラブ人ムスリムの不満を招き、750年にアッバース革命で滅んだ。,ムアーウィヤ|ダマスクス|アラブ帝国|非アラブ人ムスリム|アッバース革命,,,世界史の窓：ウマイヤ朝,https://www.y-history.net/appendix/wh0501-030.html
大学受験世界史・通史骨格55用語（全300問）,WH-000018,32,大学受験標準,国家・王朝,アッバース朝,あっばーすちょう,,中世,西アジア,バグダードを中心とするイスラーム世界,750年〜1258年,750,WH-000018-B01,beginner,用語の特定,identify,750年にウマイヤ朝を倒し、バグダードを都としたイスラーム王朝は？,アッバース朝,アッバース朝,,,世界史の窓：アッバース朝,https://www.y-history.net/appendix/wh0501-045.html
大学受験世界史・通史骨格55用語（全300問）,WH-000018,32,大学受験標準,国家・王朝,アッバース朝,あっばーすちょう,,中世,西アジア,バグダードを中心とするイスラーム世界,750年〜1258年,750,WH-000018-B02,beginner,都市,place,アッバース朝が建設し、政治・交易・学問の中心となった都は？,バグダード,バグダード,,,世界史の窓：アッバース朝,https://www.y-history.net/appendix/wh0501-045.html
大学受験世界史・通史骨格55用語（全300問）,WH-000018,32,大学受験標準,国家・王朝,アッバース朝,あっばーすちょう,,中世,西アジア,バグダードを中心とするイスラーム世界,750年〜1258年,750,WH-000018-B03,beginner,社会,content,アッバース朝がアラブ人優越に代えて進めた原則は？,ムスリムの平等,ムスリムの平等,イスラーム教徒の平等|信徒の平等,,世界史の窓：アッバース朝,https://www.y-history.net/appendix/wh0501-045.html
大学受験世界史・通史骨格55用語（全300問）,WH-000018,32,大学受験標準,国家・王朝,アッバース朝,あっばーすちょう,,中世,西アジア,バグダードを中心とするイスラーム世界,750年〜1258年,750,WH-000018-R01,reverse,複合説明,reverse,何をした？,750年にウマイヤ朝を倒し、**バグダード**を都とした。非アラブ人を含む**ムスリムの平等**を進め、ペルシア系官僚を登用し、広域交易と学問・文化が栄える**イスラーム帝国**を形成した。,バグダード|ムスリムの平等|ペルシア系官僚|広域交易|イスラーム帝国,,,世界史の窓：アッバース朝,https://www.y-history.net/appendix/wh0501-045.html
大学受験世界史・通史骨格55用語（全300問）,WH-000018,32,大学受験標準,国家・王朝,アッバース朝,あっばーすちょう,,中世,西アジア,バグダードを中心とするイスラーム世界,750年〜1258年,750,WH-000018-I01,integrated,統合説明,integrated,「アッバース朝」について説明せよ。,750年にウマイヤ朝を倒して成立し、**バグダード**を都とした王朝。非アラブ人を含む**ムスリムの平等**を進め、ペルシア系官僚を登用し、広域交易と学問・文化が栄える普遍的な**イスラーム帝国**を形成した。,バグダード|ムスリムの平等|ペルシア系官僚|広域交易|イスラーム帝国,,,世界史の窓：アッバース朝,https://www.y-history.net/appendix/wh0501-045.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-B01,beginner,用語の特定,identify,主従関係と荘園制を基礎に、中世西ヨーロッパで形成された社会を何という？,封建社会,封建社会,西ヨーロッパ封建社会,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-B02,beginner,制度,content,領主が土地を媒介に家臣と結んだ保護・奉仕の関係を何という？,封建的主従関係,封建的主従関係,主従関係,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-B03,beginner,身分,actor,荘園に束縛され、領主に地代や労働を負担した農民を何という？,農奴,農奴,,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-R01,reverse,時期,reverse,成立し展開したのはいつ頃？,おもに**9〜13世紀**の**西ヨーロッパ**で、カロリング帝国の分裂や外敵の侵入を背景に形成された。,9〜13世紀|西ヨーロッパ|カロリング帝国の分裂|外敵の侵入,,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-R02,reverse,内容,reverse,どのような仕組み？,土地を媒介とする**封建的主従関係**で諸侯・騎士が結ばれ、経済面では**荘園**を領主が支配し、**農奴**が地代や労働を負担した。権力が各地の領主に分散した社会だった。,封建的主従関係|荘園|農奴|領主,,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000019,24,大学受験標準,時代・歴史区分,西ヨーロッパ封建社会,にしよーろっぱほうけんしゃかい,封建社会,中世,ヨーロッパ,西ヨーロッパ,9世紀頃〜13世紀頃,850,WH-000019-I01,integrated,統合説明,integrated,「西ヨーロッパ封建社会」について説明せよ。,9〜13世紀頃の西ヨーロッパで、カロリング帝国の分裂や外敵侵入を背景に成立した社会。土地を媒介とする**封建的主従関係**と、領主が**農奴**を支配する**荘園**を基礎とし、政治権力は各地の領主に分散した。,封建的主従関係|荘園|農奴|領主|カロリング帝国の分裂,,,世界史の窓：封建社会,https://www.y-history.net/appendix/wh0601-139.html
大学受験世界史・通史骨格55用語（全300問）,WH-000020,51,大学受験標準,国家・王朝,宋,そう,北宋|南宋,中世,東アジア,中国,960年〜1279年,960,WH-000020-B01,beginner,用語の特定,identify,960年に趙匡胤が建国し、文治主義と商業の発達で知られる中国王朝は？,宋,宋,北宋|宋王朝,,世界史の窓：宋／北宋,https://www.y-history.net/appendix/wh0303-032.html
大学受験世界史・通史骨格55用語（全300問）,WH-000020,51,大学受験標準,国家・王朝,宋,そう,北宋|南宋,中世,東アジア,中国,960年〜1279年,960,WH-000020-B02,beginner,中心人物,person,宋を建国して太祖となった人物は？,趙匡胤,趙匡胤,宋の太祖,,世界史の窓：宋／北宋,https://www.y-history.net/appendix/wh0303-032.html
大学受験世界史・通史骨格55用語（全300問）,WH-000020,51,大学受験標準,国家・王朝,宋,そう,北宋|南宋,中世,東アジア,中国,960年〜1279年,960,WH-000020-B03,beginner,政策,content,宋が軍人を抑え、文官官僚を重用した政治方針は？,文治主義,文治主義,,,世界史の窓：宋／北宋,https://www.y-history.net/appendix/wh0303-032.html
大学受験世界史・通史骨格55用語（全300問）,WH-000020,51,大学受験標準,国家・王朝,宋,そう,北宋|南宋,中世,東アジア,中国,960年〜1279年,960,WH-000020-R01,reverse,複合説明,reverse,何をした？,**趙匡胤**が960年に建国し、軍人を抑えて科挙官僚を重用する**文治主義**を進めた。都市・商業・貨幣経済が発達し、印刷・火薬・羅針盤などの技術も広がったが、北方民族への軍事的劣勢が続いた。,趙匡胤|文治主義|科挙官僚|貨幣経済|印刷|火薬|羅針盤,,,世界史の窓：宋／北宋,https://www.y-history.net/appendix/wh0303-032.html
大学受験世界史・通史骨格55用語（全300問）,WH-000020,51,大学受験標準,国家・王朝,宋,そう,北宋|南宋,中世,東アジア,中国,960年〜1279年,960,WH-000020-I01,integrated,統合説明,integrated,「宋」について説明せよ。,960年に**趙匡胤**が建国した中国王朝。科挙官僚を重用する**文治主義**のもとで都市・商業・貨幣経済が発達し、印刷・火薬・羅針盤などの技術も広がったが、北方民族には軍事的に劣勢だった。,趙匡胤|文治主義|科挙官僚|貨幣経済|印刷|火薬|羅針盤,,,世界史の窓：宋／北宋,https://www.y-history.net/appendix/wh0303-032.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-B01,beginner,用語の特定,identify,11世紀末から、西ヨーロッパのキリスト教徒が聖地回復を掲げて行った遠征は？,十字軍,十字軍,十字軍運動,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-B02,beginner,中心人物,person,1095年のクレルモン宗教会議で十字軍を呼びかけた教皇は？,ウルバヌス2世,ウルバヌス2世,ウルバヌス二世,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-B03,beginner,目的地,place,十字軍がイスラーム勢力からの奪回を目指した聖地は？,イェルサレム,イェルサレム,エルサレム|エルサレム市,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-R01,reverse,時期,reverse,戦われたのはいつ？,1096年に第1回遠征が始まり、13世紀まで繰り返された。第1回十字軍は1099年に**イェルサレム**を占領した。,1096年|13世紀|イェルサレム|1099年,,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-R02,reverse,原因・結果,reverse,なぜ始まり、何が起きた？,セルジューク朝に圧迫された**ビザンツ帝国**の救援要請を受け、**ウルバヌス2世**が聖地回復を呼びかけた。遠征は最終的に失敗したが、地中海交易と都市を活発化させ、封建領主やビザンツ帝国を弱め、キリスト教・イスラーム間の対立を深めた。,ビザンツ帝国|ウルバヌス2世|聖地回復|地中海交易|封建領主,,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000021,33,大学受験標準,戦争,十字軍,じゅうじぐん,十字軍運動,中世,ヨーロッパ・西アジア,西ヨーロッパ・東地中海・パレスチナ,1096年〜13世紀,1096,WH-000021-I01,integrated,統合説明,integrated,「十字軍」について説明せよ。,1096年から13世紀にかけ、**ウルバヌス2世**の呼びかけで西ヨーロッパのキリスト教徒が**イェルサレム**回復を目指した遠征。最終的には失敗したが、地中海交易と都市を活発化させ、封建領主・ビザンツ帝国を弱め、宗教間の対立を深めた。,ウルバヌス2世|イェルサレム|聖地回復|地中海交易|封建領主|ビザンツ帝国,,,世界史の窓：十字軍,https://www.y-history.net/appendix/wh0603_1-008.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-B01,beginner,用語の特定,identify,1206年にチンギス＝ハンが建国し、ユーラシアの広域を征服した帝国は？,モンゴル帝国,モンゴル帝国,,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-B02,beginner,中心人物,person,モンゴル諸部族を統一してモンゴル帝国を建てた人物は？,チンギス＝ハン,チンギス＝ハン,チンギス・ハン|成吉思汗,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-B03,beginner,制度,content,モンゴル帝国が駅と馬を配置して命令や使節の移動を支えた制度は？,駅伝制,駅伝制,ジャムチ|站赤,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-R01,reverse,時期・地域,reverse,成立し拡大したのはいつ頃・どこ？,1206年に**チンギス＝ハン**がモンゴル高原を統一して成立し、13世紀に東アジアから東ヨーロッパ・西アジアまで広がった。,チンギス＝ハン|1206年|13世紀|ユーラシア,,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-R02,reverse,内容,reverse,何をした？,機動力の高い騎馬軍で征服を進め、後に複数の**ハン国**へ分かれながらも、**駅伝制**と交易路の保護でユーラシア交流を活発化させた。一方、征服地では都市破壊や大きな犠牲も生じた。,騎馬軍|ハン国|駅伝制|交易路|ユーラシア交流,,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000022,10,大学受験標準,国家・王朝,モンゴル帝国,もんごるていこく,,中世,ユーラシア,モンゴル高原から東アジア・中央アジア・西アジア・東ヨーロッパ,1206年〜14世紀頃,1206,WH-000022-I01,integrated,統合説明,integrated,「モンゴル帝国」について説明せよ。,1206年に**チンギス＝ハン**が建国し、13世紀に東アジアから東ヨーロッパ・西アジアまで広がった帝国。騎馬軍で征服し、複数の**ハン国**に分かれた後も**駅伝制**と交易路保護によってユーラシア交流を活発化させた。,チンギス＝ハン|ハン国|駅伝制|交易路|ユーラシア交流,,,世界史の窓：モンゴル帝国,https://www.y-history.net/appendix/wh0403-006.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-B01,beginner,用語の特定,identify,アナトリアで成立し、ビザンツ帝国を滅ぼして東地中海を支配したイスラーム帝国は？,オスマン帝国,オスマン帝国,オスマン朝|オスマン＝トルコ,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-B02,beginner,中心人物,person,13世紀末にオスマン帝国の基礎を築いた人物は？,オスマン1世,オスマン1世,オスマン一世,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-B03,beginner,軍事,actor,デヴシルメで集めた少年を訓練して編成した常備歩兵軍は？,イェニチェリ,イェニチェリ,イェニチェリ軍団,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-R01,reverse,時期・地域,reverse,存在したのはいつ・どこ？,13世紀末に**アナトリア**で成立し、バルカン半島・西アジア・北アフリカへ拡大して、1922年まで続いた。,アナトリア|バルカン半島|西アジア|北アフリカ|1922年,,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-R02,reverse,内容,reverse,何をした？,**メフメト2世**が1453年にコンスタンティノープルを征服し、**スレイマン1世**の時代に最盛期を迎えた。**イェニチェリ**を用い、宗教共同体に自治を認める**ミッレト制**で多民族・多宗教を統治した。,メフメト2世|1453年|スレイマン1世|イェニチェリ|ミッレト制,,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000023,20,大学受験標準,国家・王朝,オスマン帝国,おすまんていこく,オスマン朝|オスマン＝トルコ,中世〜近代,西アジア・ヨーロッパ・北アフリカ,アナトリア・バルカン半島・東地中海,13世紀末〜1922年,1299,WH-000023-I01,integrated,統合説明,integrated,「オスマン帝国」について説明せよ。,13世紀末に**アナトリア**で成立し、バルカン・西アジア・北アフリカを支配した帝国。**メフメト2世**が1453年にコンスタンティノープルを征服し、**スレイマン1世**期に最盛期を迎え、**イェニチェリ**と**ミッレト制**で多民族・多宗教を統治した。,アナトリア|メフメト2世|1453年|スレイマン1世|イェニチェリ|ミッレト制,,,世界史の窓：オスマン帝国,https://www.y-history.net/appendix/wh0803-009_1.html
大学受験世界史・通史骨格55用語（全300問）,WH-000024,35,大学受験標準,文化・技術・学問,ルネサンス,るねさんす,文芸復興,近世,ヨーロッパ,イタリアから西ヨーロッパ各地,14世紀〜16世紀,1350,WH-000024-B01,beginner,用語の特定,identify,古代ギリシア・ローマ文化を復興し、人間を重視した14〜16世紀の文化運動は？,ルネサンス,ルネサンス,文芸復興,,世界史の窓：ルネサンス,https://www.y-history.net/appendix/wh0902-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000024,35,大学受験標準,文化・技術・学問,ルネサンス,るねさんす,文芸復興,近世,ヨーロッパ,イタリアから西ヨーロッパ各地,14世紀〜16世紀,1350,WH-000024-B02,beginner,地域,place,ルネサンスが最初に栄えた地域は？,イタリア,イタリア,イタリア諸都市,,世界史の窓：ルネサンス,https://www.y-history.net/appendix/wh0902-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000024,35,大学受験標準,文化・技術・学問,ルネサンス,るねさんす,文芸復興,近世,ヨーロッパ,イタリアから西ヨーロッパ各地,14世紀〜16世紀,1350,WH-000024-B03,beginner,思想,content,ルネサンスで、人間の価値や現世の生活を重視した考えを何という？,人文主義,人文主義,ヒューマニズム,,世界史の窓：ルネサンス,https://www.y-history.net/appendix/wh0902-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000024,35,大学受験標準,文化・技術・学問,ルネサンス,るねさんす,文芸復興,近世,ヨーロッパ,イタリアから西ヨーロッパ各地,14世紀〜16世紀,1350,WH-000024-R01,reverse,複合説明,reverse,何が起きた？,14〜16世紀、都市と交易が栄えた**イタリア**で古代ギリシア・ローマ文化を再評価する運動が起こった。**人文主義**を基礎に文学・美術・学問が発展し、北ヨーロッパにも広がって近代的な人間観を育てた。,イタリア|古代ギリシア・ローマ文化|人文主義|文学・美術・学問,,,世界史の窓：ルネサンス,https://www.y-history.net/appendix/wh0902-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000024,35,大学受験標準,文化・技術・学問,ルネサンス,るねさんす,文芸復興,近世,ヨーロッパ,イタリアから西ヨーロッパ各地,14世紀〜16世紀,1350,WH-000024-I01,integrated,統合説明,integrated,「ルネサンス」について説明せよ。,14〜16世紀、都市と交易が栄えた**イタリア**で始まった古代ギリシア・ローマ文化の復興運動。**人文主義**を基礎に文学・美術・学問が発展し、北ヨーロッパへも広がって近代的な人間観を育てた。,イタリア|古代ギリシア・ローマ文化|人文主義|文学・美術・学問,,,世界史の窓：ルネサンス,https://www.y-history.net/appendix/wh0902-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000025,38,大学受験標準,国家・王朝,明,みん,,近世,東アジア,中国,1368年〜1644年,1368,WH-000025-B01,beginner,用語の特定,identify,1368年に朱元璋が元を北方へ追って建国した中国王朝は？,明,明,,,世界史の窓：明,https://www.y-history.net/appendix/wh0801-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000025,38,大学受験標準,国家・王朝,明,みん,,近世,東アジア,中国,1368年〜1644年,1368,WH-000025-B02,beginner,中心人物,person,明を建国して洪武帝となった人物は？,朱元璋,朱元璋,洪武帝,,世界史の窓：明,https://www.y-history.net/appendix/wh0801-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000025,38,大学受験標準,国家・王朝,明,みん,,近世,東アジア,中国,1368年〜1644年,1368,WH-000025-B03,beginner,対外関係,person,永楽帝の命令でインド洋方面へ大航海を行った人物は？,鄭和,鄭和,,,世界史の窓：明,https://www.y-history.net/appendix/wh0801-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000025,38,大学受験標準,国家・王朝,明,みん,,近世,東アジア,中国,1368年〜1644年,1368,WH-000025-R01,reverse,複合説明,reverse,何をした？,**朱元璋**が1368年に元を退けて建国し、皇帝独裁と里甲制などで統治を整えた。**永楽帝**は北京へ遷都し、**鄭和**を南海遠征に派遣した。銀を用いる税制と国際交易が発達したが、農民反乱と満洲勢力の進出で滅んだ。,朱元璋|皇帝独裁|里甲制|永楽帝|北京|鄭和|銀,,,世界史の窓：明,https://www.y-history.net/appendix/wh0801-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000025,38,大学受験標準,国家・王朝,明,みん,,近世,東アジア,中国,1368年〜1644年,1368,WH-000025-I01,integrated,統合説明,integrated,「明」について説明せよ。,1368年に**朱元璋**が元を退けて建国した中国王朝。皇帝独裁を強め、**永楽帝**は北京へ遷都して**鄭和**を南海遠征に派遣した。銀を用いる税制と国際交易が発達したが、農民反乱と満洲勢力の進出で滅んだ。,朱元璋|皇帝独裁|永楽帝|北京|鄭和|銀,,,世界史の窓：明,https://www.y-history.net/appendix/wh0801-004.html
大学受験世界史・通史骨格55用語（全300問）,WH-000026,6,大学受験標準,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000026-B01,beginner,用語の特定,identify,15世紀末以降、ヨーロッパ人が新航路を開き、世界規模の海上進出を行った時代は？,大航海時代,大航海時代,地理上の発見,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000026,6,大学受験標準,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000026-B02,beginner,中心人物,person,1492年に大西洋を横断してカリブ海の島に到達した航海者は？,コロンブス,コロンブス,クリストファー＝コロンブス,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
大学受験世界史・通史骨格55用語（全300問）,WH-000026,6,大学受験標準,時代・歴史区分,大航海時代,だいこうかいじだい,地理上の発見,近世,世界,大西洋・インド洋・アメリカ大陸,15世紀末〜17世紀,1492,WH-000026-B03,beginner,中心人物,person,喜望峰を回って1498年にインドのカリカットへ到達した航海者は？,ヴァスコ＝ダ＝ガマ,ヴァスコ＝ダ＝ガマ,バスコ＝ダ＝ガマ|ヴァスコ・ダ・ガマ,,世界史の窓：大航海時代,https://www.y-history.net/appendix/wh0901-001.html
