dataset_label,term_id,importance_rank,difficulty_label,word,part_of_speech,meaning,accepted_answers,example_sentence,example_translation
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000134,134,Deck 1｜基礎確認,manage,動詞,何とか成し遂げる,何とか成し遂げる|管理する|経営する,She managed to finish the work on time.,彼女は何とか時間どおりに作業を終えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000135,135,Deck 1｜基礎確認,matter,動詞・名詞,重要である,重要である|問題|事柄|物質,What matters most is your effort.,最も重要なのはあなたの努力だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000136,136,Deck 1｜基礎確認,mean,動詞・形容詞,意味する,意味する|意図する|平均の|意地悪な,What does this sentence mean?,この文はどういう意味ですか。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000137,137,Deck 1｜基礎確認,mention,動詞・名詞,言及する,言及する|名前を挙げる|言及,She mentioned the problem in her report.,彼女は報告書でその問題に言及した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000138,138,Deck 1｜基礎確認,notice,動詞・名詞,気づく,気づく|掲示|通知,I noticed a small mistake in the document.,私は書類の小さな間違いに気づいた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000139,139,Deck 1｜基礎確認,occur,動詞,起こる,起こる|生じる|思い浮かぶ,The accident occurred early in the morning.,その事故は早朝に起こった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000140,140,Deck 1｜基礎確認,offer,動詞・名詞,提供する,提供する|申し出る|申し出,The university offers many online courses.,その大学は多くのオンライン講座を提供している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000141,141,Deck 1｜基礎確認,perform,動詞,行う,行う|演じる|機能する,The researchers performed several experiments.,研究者たちはいくつかの実験を行った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000142,142,Deck 1｜基礎確認,permit,動詞・名詞,許可する,許可する|許可証,The rules do not permit smoking here.,規則ではここでの喫煙を許可していない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000143,143,Deck 1｜基礎確認,prefer,動詞,より好む,より好む|〜の方を選ぶ,I prefer tea to coffee.,私はコーヒーより紅茶の方を好む。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000144,144,Deck 1｜基礎確認,prepare,動詞,準備する,準備する|用意する,We are preparing for the exam.,私たちは試験の準備をしている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000145,145,Deck 1｜基礎確認,prevent,動詞,防ぐ,防ぐ|妨げる,Regular exercise can help prevent disease.,定期的な運動は病気の予防に役立つ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000146,146,Deck 1｜基礎確認,produce,動詞・名詞,生産する,生産する|生み出す|農産物,This factory produces electric cars.,この工場は電気自動車を生産している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000147,147,Deck 1｜基礎確認,promise,動詞・名詞,約束する,約束する|約束|見込み,He promised to return the book.,彼はその本を返すと約束した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000148,148,Deck 1｜基礎確認,protect,動詞,守る,守る|保護する,Trees help protect the soil from erosion.,木々は土壌を侵食から守るのに役立つ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000149,149,Deck 1｜基礎確認,prove,動詞,証明する,証明する|〜だと分かる,The evidence proved that he was innocent.,その証拠は彼が無実であることを証明した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000150,150,Deck 1｜基礎確認,provide,動詞,提供する,提供する|供給する,The program provides students with free meals.,その制度は生徒に無料の食事を提供する。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000151,151,Deck 1｜基礎確認,realize,動詞,気づく,気づく|理解する|実現する,I realized that I had left my phone at home.,私は携帯電話を家に置いてきたことに気づいた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000152,152,Deck 1｜基礎確認,receive,動詞,受け取る,受け取る|受ける|迎える,She received a letter from her friend.,彼女は友人から手紙を受け取った。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000153,153,Deck 1｜基礎確認,recognize,動詞,認識する,認識する|見分ける|認める,I recognized him by his voice.,私は声で彼だと分かった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000154,154,Deck 1｜基礎確認,reduce,動詞,減らす,減らす|縮小する,We need to reduce energy use.,私たちはエネルギー使用量を減らす必要がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000155,155,Deck 1｜基礎確認,refer,動詞,言及する,言及する|参照する|示す,The word refers to a type of plant.,その語はある種類の植物を指す。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000156,156,Deck 1｜基礎確認,refuse,動詞,拒む,拒む|断る,She refused to answer the question.,彼女はその質問に答えることを拒んだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000157,157,Deck 1｜基礎確認,remain,動詞,〜のままである,〜のままである|残る,The cause of the accident remains unknown.,事故の原因は依然として不明だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000158,158,Deck 1｜基礎確認,remove,動詞,取り除く,取り除く|移動させる|解任する,Please remove your shoes before entering.,入る前に靴を脱いでください。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000159,159,Deck 1｜基礎確認,replace,動詞,取り替える,取り替える|〜に取って代わる,Computers have replaced many old machines.,コンピューターは多くの古い機械に取って代わった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000160,160,Deck 1｜基礎確認,require,動詞,必要とする,必要とする|要求する,This job requires patience.,この仕事には忍耐が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000161,161,Deck 1｜基礎確認,respond,動詞,返答する,返答する|反応する,He did not respond to my message.,彼は私のメッセージに返答しなかった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000162,162,Deck 1｜基礎確認,result,動詞・名詞,結果として生じる,結果として生じる|結果,The mistake resulted in a serious delay.,その間違いは深刻な遅れを招いた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000163,163,Deck 1｜基礎確認,reveal,動詞,明らかにする,明らかにする|暴露する,The survey revealed a change in public opinion.,その調査は世論の変化を明らかにした。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000164,164,Deck 1｜基礎確認,rise,動詞・名詞,上がる,上がる|昇る|増加する|上昇,Prices continued to rise.,物価は上がり続けた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000165,165,Deck 1｜基礎確認,select,動詞,選ぶ,選ぶ|選択する,The students were selected at random.,生徒たちは無作為に選ばれた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000166,166,Deck 1｜基礎確認,seem,動詞,〜のように見える,〜のように見える|〜と思われる,The idea seems reasonable.,その考えは妥当に思える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000167,167,Deck 1｜基礎確認,solve,動詞,解決する,解決する|解く,We must solve the problem together.,私たちは一緒にその問題を解決しなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000168,168,Deck 1｜基礎確認,suggest,動詞,提案する,提案する|示唆する|暗示する,The evidence suggests that the plan may work.,その証拠は計画がうまくいく可能性を示している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000169,169,Deck 1｜基礎確認,support,動詞・名詞,支える,支える|支持する|援助する|支持|支援,Many citizens supported the new policy.,多くの市民が新しい政策を支持した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000170,170,Deck 1｜基礎確認,suppose,動詞,〜だと思う,〜だと思う|仮定する,Suppose that the information is correct.,その情報が正しいと仮定しよう。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000171,171,Deck 1｜基礎確認,survive,動詞,生き残る,生き残る|切り抜ける,Few plants can survive in this climate.,この気候で生き残れる植物はほとんどない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000172,172,Deck 1｜基礎確認,tend,動詞,〜する傾向がある,〜する傾向がある|世話をする,People tend to avoid difficult decisions.,人は難しい決断を避ける傾向がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000173,173,Deck 1｜基礎確認,treat,動詞,扱う,扱う|治療する|もてなす,All students should be treated equally.,すべての生徒は平等に扱われるべきだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000174,174,Deck 1｜基礎確認,trust,動詞・名詞,信頼する,信頼する|信頼|信用,You can trust the information from this source.,この情報源の情報は信頼できる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000175,175,Deck 1｜基礎確認,vary,動詞,異なる,異なる|変化する|変える,Prices vary from store to store.,価格は店によって異なる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000176,176,Deck 1｜基礎確認,wonder,動詞・名詞,〜だろうかと思う,〜だろうかと思う|不思議に思う|驚異,I wonder why the meeting was canceled.,なぜ会議が中止されたのだろうと思う。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000177,177,Deck 1｜基礎確認,adjust,動詞,調整する,調整する|適応する,You can adjust the height of the chair.,その椅子の高さは調整できる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000178,178,Deck 1｜基礎確認,adopt,動詞,採用する,採用する|養子にする,The city adopted a new environmental policy.,その市は新しい環境政策を採用した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000179,179,Deck 1｜基礎確認,attend,動詞,出席する,出席する|通う|世話をする,More than one hundred people attended the lecture.,100人を超える人々が講演に出席した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000180,180,Deck 1｜基礎確認,attract,動詞,引きつける,引きつける|魅了する,The museum attracts many foreign visitors.,その博物館は多くの外国人観光客を引きつける。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000181,181,Deck 1｜基礎確認,combine,動詞,組み合わせる,組み合わせる|結合する,The method combines theory with practice.,その方法は理論と実践を組み合わせている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000182,182,Deck 1｜基礎確認,communicate,動詞,意思を伝える,意思を伝える|通信する,People communicate in many different ways.,人々は多くの異なる方法で意思を伝える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000183,183,Deck 1｜基礎確認,connect,動詞,つなぐ,つなぐ|関係づける|接続する,The bridge connects the island to the mainland.,その橋は島と本土をつないでいる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000184,184,Deck 1｜基礎確認,deliver,動詞,配達する,配達する|届ける|演説する,The package will be delivered tomorrow.,荷物は明日配達される。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000185,185,Deck 1｜基礎確認,demand,動詞・名詞,要求する,要求する|需要|要求,The workers demanded better conditions.,労働者たちはより良い条件を要求した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000186,186,Deck 1｜基礎確認,deny,動詞,否定する,否定する|拒む,He denied taking the money.,彼はその金を取ったことを否定した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000187,187,Deck 1｜基礎確認,disappear,動詞,姿を消す,姿を消す|消滅する,Many traditional customs are disappearing.,多くの伝統的な慣習が消えつつある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000188,188,Deck 1｜基礎確認,earn,動詞,稼ぐ,稼ぐ|得る|獲得する,She earns enough money to live independently.,彼女は自立して暮らすのに十分な金を稼いでいる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000189,189,Deck 1｜基礎確認,enable,動詞,可能にする,可能にする|〜できるようにする,The internet enables people to share information quickly.,インターネットによって人々は情報を素早く共有できる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000190,190,Deck 1｜基礎確認,escape,動詞・名詞,逃げる,逃げる|免れる|脱出,The family escaped from the burning house.,その家族は燃えている家から逃げた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000191,191,Deck 1｜基礎確認,examine,動詞,調べる,調べる|診察する|検討する,The researchers examined the data carefully.,研究者たちはデータを注意深く調べた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000192,192,Deck 1｜基礎確認,exchange,動詞・名詞,交換する,交換する|両替する|交換,The students exchanged ideas after the lecture.,生徒たちは講演後に意見を交換した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000193,193,Deck 1｜基礎確認,expand,動詞,拡大する,拡大する|広げる,The company plans to expand its business abroad.,その会社は海外で事業を拡大する予定だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000194,194,Deck 1｜基礎確認,focus,動詞・名詞,集中する,集中する|焦点を合わせる|焦点,The report focuses on climate change.,その報告書は気候変動に焦点を当てている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000195,195,Deck 1｜基礎確認,form,動詞・名詞,形成する,形成する|結成する|形|形式,Small groups formed around the leaders.,指導者たちの周りに小さな集団が形成された。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000196,196,Deck 1｜基礎確認,handle,動詞・名詞,対処する,対処する|扱う|取っ手,She handled the difficult situation calmly.,彼女はその難しい状況に冷静に対処した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000197,197,Deck 1｜基礎確認,ignore,動詞,無視する,無視する|気づかないふりをする,We cannot ignore the warning signs.,私たちは警告の兆候を無視できない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000198,198,Deck 1｜基礎確認,maintain,動詞,維持する,維持する|主張する|整備する,It is important to maintain a healthy balance.,健全なバランスを維持することが重要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000199,199,Deck 1｜基礎確認,measure,動詞・名詞,測る,測る|評価する|措置|尺度,The device measures air temperature.,その装置は気温を測る。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000200,200,Deck 1｜基礎確認,obtain,動詞,得る,得る|入手する,You need permission to obtain the data.,そのデータを入手するには許可が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000201,201,Deck 1｜基礎確認,practice,動詞・名詞,練習する,練習する|実践する|練習|慣行,She practices speaking English every day.,彼女は毎日英語を話す練習をしている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000202,202,Deck 1｜基礎確認,reach,動詞・名詞,到達する,到達する|届く|連絡する|範囲,The temperature reached 35 degrees.,気温は35度に達した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000203,203,Deck 1｜基礎確認,record,動詞・名詞,記録する,記録する|録音する|記録,The study recorded changes over ten years.,その研究は10年間の変化を記録した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000204,204,Deck 1｜基礎確認,release,動詞・名詞,放出する,放出する|解放する|発表する|発売,The company released a new product.,その会社は新製品を発売した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000205,205,Deck 1｜基礎確認,represent,動詞,表す,表す|代表する,The red line represents population growth.,赤い線は人口増加を表している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000206,206,Deck 1｜基礎確認,search,動詞・名詞,捜す,捜す|検索する|捜索,They searched the area for the missing child.,彼らは行方不明の子どもを捜してその地域を調べた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000207,207,Deck 1｜基礎確認,serve,動詞,役立つ,役立つ|仕える|提供する|務める,This room serves as a library.,この部屋は図書室として使われている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000208,208,Deck 1｜基礎確認,spread,動詞・名詞,広がる,広がる|広げる|普及|広がり,The disease spread rapidly through the city.,その病気は市内に急速に広がった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000209,209,Deck 1｜基礎確認,suffer,動詞,苦しむ,苦しむ|被る,Many farmers suffered from the drought.,多くの農民が干ばつに苦しんだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000210,210,Deck 1｜基礎確認,supply,動詞・名詞,供給する,供給する|供給|備蓄,The river supplies water to the city.,その川は市に水を供給している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000211,211,Deck 1｜基礎確認,waste,動詞・名詞,無駄にする,無駄にする|廃棄物|浪費,Do not waste your time on meaningless arguments.,無意味な議論に時間を無駄にしてはいけない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000212,212,Deck 1｜基礎確認,ability,名詞,能力,能力|才能,She has the ability to solve complex problems.,彼女には複雑な問題を解決する能力がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000213,213,Deck 1｜基礎確認,action,名詞,行動,行動|措置|作用,Immediate action is necessary.,直ちに行動することが必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000214,214,Deck 1｜基礎確認,advantage,名詞,利点,利点|有利な点|優位,Online learning has several advantages.,オンライン学習にはいくつかの利点がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000215,215,Deck 1｜基礎確認,amount,名詞,量,量|金額,A large amount of water was wasted.,大量の水が無駄になった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000216,216,Deck 1｜基礎確認,area,名詞,地域,地域|区域|分野|面積,This area is famous for agriculture.,この地域は農業で知られている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000217,217,Deck 1｜基礎確認,article,名詞,記事,記事|論文|品物|冠詞,I read an article about climate change.,私は気候変動についての記事を読んだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000218,218,Deck 1｜基礎確認,attention,名詞,注意,注意|注目|関心,The problem requires immediate attention.,その問題には直ちに注意を向ける必要がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000219,219,Deck 1｜基礎確認,attitude,名詞,態度,態度|考え方,Her attitude toward work changed.,彼女の仕事に対する態度が変わった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000220,220,Deck 1｜基礎確認,audience,名詞,聴衆,聴衆|観客|読者,The speaker answered questions from the audience.,講演者は聴衆からの質問に答えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000221,221,Deck 1｜基礎確認,behavior,名詞,行動,行動|振る舞い,Children often copy adult behavior.,子どもはしばしば大人の行動をまねる。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000222,222,Deck 1｜基礎確認,chance,名詞,機会,機会|可能性|偶然,There is a good chance of rain tomorrow.,明日は雨が降る可能性が高い。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000223,223,Deck 1｜基礎確認,choice,名詞,選択,選択|選択肢,You have a choice between two plans.,あなたには2つの計画から選ぶ選択肢がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000224,224,Deck 1｜基礎確認,condition,名詞,状態,状態|条件|状況,The patient is in a stable condition.,その患者の状態は安定している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000225,225,Deck 1｜基礎確認,consequence,名詞,結果,結果|重大な影響,Every decision has consequences.,あらゆる決定には結果が伴う。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000226,226,Deck 1｜基礎確認,contact,名詞・動詞,接触,接触|連絡|知り合い|連絡する|接触する,Please keep in contact with us.,私たちと連絡を取り続けてください。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000227,227,Deck 1｜基礎確認,culture,名詞,文化,文化|教養|培養,Language is an important part of culture.,言語は文化の重要な一部だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000228,228,Deck 1｜基礎確認,degree,名詞,程度,程度|度|学位,The degree of change was unexpected.,変化の程度は予想外だった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000229,229,Deck 1｜基礎確認,development,名詞,発展,発展|開発|成長,Economic development changed the region.,経済発展がその地域を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000230,230,Deck 1｜基礎確認,difference,名詞,違い,違い|差|相違,There is a clear difference between the two methods.,2つの方法には明確な違いがある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000231,231,Deck 1｜基礎確認,difficulty,名詞,困難,困難|難しさ,We had difficulty finding the entrance.,私たちは入口を見つけるのに苦労した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000232,232,Deck 1｜基礎確認,direction,名詞,方向,方向|指示|方針,The wind changed direction.,風向きが変わった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000233,233,Deck 1｜基礎確認,effect,名詞,影響,影響|効果|結果,The policy had a positive effect on employment.,その政策は雇用に良い影響を与えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000234,234,Deck 1｜基礎確認,effort,名詞,努力,努力|取り組み,Success requires time and effort.,成功には時間と努力が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000235,235,Deck 1｜基礎確認,environment,名詞,環境,環境|周囲,We must protect the natural environment.,私たちは自然環境を守らなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000236,236,Deck 1｜基礎確認,evidence,名詞,証拠,証拠|根拠,There is little evidence to support the claim.,その主張を裏づける証拠はほとんどない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000237,237,Deck 1｜基礎確認,example,名詞,例,例|手本,This case is a good example of social change.,この事例は社会変化のよい例だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000238,238,Deck 1｜基礎確認,fact,名詞,事実,事実|現実,We must distinguish fact from opinion.,私たちは事実と意見を区別しなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000239,239,Deck 1｜基礎確認,feature,名詞,特徴,特徴|機能|顔立ち,The main feature of the system is its simplicity.,その制度の主な特徴は単純さだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000240,240,Deck 1｜基礎確認,government,名詞,政府,政府|統治,The government announced a new policy.,政府は新しい政策を発表した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000241,241,Deck 1｜基礎確認,growth,名詞,成長,成長|増加|発展,The city experienced rapid population growth.,その都市では人口が急速に増加した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000242,242,Deck 1｜基礎確認,habit,名詞,習慣,習慣|癖,Reading every day is a useful habit.,毎日読むことは役立つ習慣だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000243,243,Deck 1｜基礎確認,harm,名詞・動詞,害,害|損害|害を与える|傷つける,The chemicals may cause harm to wildlife.,その化学物質は野生生物に害を与える可能性がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000244,244,Deck 1｜基礎確認,health,名詞,健康,健康|健康状態,Sleep is essential for good health.,睡眠は健康に不可欠だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000245,245,Deck 1｜基礎確認,idea,名詞,考え,考え|発想|概念,She proposed a new idea.,彼女は新しい考えを提案した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000246,246,Deck 1｜基礎確認,individual,名詞・形容詞,個人,個人|個体|個々の|個人の,The rights of each individual must be respected.,一人ひとりの権利は尊重されなければならない。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000247,247,Deck 1｜基礎確認,information,名詞,情報,情報|知識,The website provides useful information.,そのウェブサイトは有用な情報を提供している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000248,248,Deck 1｜基礎確認,knowledge,名詞,知識,知識|理解,Experience gives us practical knowledge.,経験は私たちに実践的な知識を与える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000249,249,Deck 1｜基礎確認,language,名詞,言語,言語|言葉遣い,Language changes over time.,言語は時間とともに変化する。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000250,250,Deck 1｜基礎確認,method,名詞,方法,方法|方式,This method is simple and effective.,この方法は単純で効果的だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000251,251,Deck 1｜基礎確認,nature,名詞,自然,自然|性質|本質,The book examines the nature of human memory.,その本は人間の記憶の本質を検討している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000252,252,Deck 1｜基礎確認,opportunity,名詞,機会,機会|好機,The program gives students an opportunity to study abroad.,その制度は生徒に留学する機会を与える。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000253,253,Deck 1｜基礎確認,opinion,名詞,意見,意見|見解,People have different opinions about the issue.,その問題について人々は異なる意見を持っている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000254,254,Deck 1｜基礎確認,population,名詞,人口,人口|個体群,The country's population is decreasing.,その国の人口は減少している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000255,255,Deck 1｜基礎確認,purpose,名詞,目的,目的|用途|意図,The main purpose of the study is to compare the two systems.,その研究の主な目的は2つの制度を比較することだ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000256,256,Deck 1｜基礎確認,quality,名詞,質,質|品質|特質,The quality of the water has improved.,水質が改善した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000257,257,Deck 1｜基礎確認,reason,名詞,理由,理由|理性|根拠,There are several reasons for the change.,その変化にはいくつかの理由がある。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000258,258,Deck 1｜基礎確認,relationship,名詞,関係,関係|人間関係,The study examines the relationship between diet and health.,その研究は食事と健康の関係を調べている。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000259,259,Deck 1｜基礎確認,research,名詞・動詞,研究,研究|調査|研究する|調査する,Recent research supports this theory.,最近の研究はこの理論を支持している。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000260,260,Deck 1｜基礎確認,role,名詞,役割,役割|役柄,Education plays an important role in society.,教育は社会で重要な役割を果たす。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000261,261,Deck 1｜基礎確認,society,名詞,社会,社会|協会,Technology has changed modern society.,技術は現代社会を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000262,262,Deck 1｜基礎確認,source,名詞,源,源|情報源|出典,Always check the source of the information.,情報の出典を必ず確認しなさい。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000263,263,Deck 1｜基礎確認,situation,名詞,状況,状況|立場,The situation improved after several weeks.,数週間後に状況は改善した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000264,264,Deck 1｜基礎確認,solution,名詞,解決策,解決策|解答|溶液,We need a practical solution to the problem.,私たちにはその問題への実用的な解決策が必要だ。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000265,265,Deck 1｜基礎確認,subject,名詞,主題,主題|科目|対象|臣民,History was my favorite subject at school.,歴史は学校で私の好きな科目だった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000266,266,Deck 1｜基礎確認,success,名詞,成功,成功|成功したもの,Careful planning was the key to success.,入念な計画が成功の鍵だった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000267,267,Deck 1｜基礎確認,technology,名詞,技術,技術|科学技術,New technology has changed the way we work.,新しい技術が私たちの働き方を変えた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000268,268,Deck 1｜基礎確認,value,名詞・動詞,価値,価値|価値観|価格|重んじる|評価する,The experience was of great value to me.,その経験は私にとって非常に価値があった。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000269,269,Deck 1｜基礎確認,view,名詞・動詞,見解,見解|眺め|視野|見る|〜と見なす,The two experts expressed different views.,2人の専門家は異なる見解を示した。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000270,270,Deck 1｜基礎確認,wealth,名詞,富,富|豊かさ,The country's wealth was unevenly distributed.,その国の富は不均等に分配されていた。
英単語段階別デッキ｜Deck 1｜基礎確認500語,EN-000271,271,Deck 1｜基礎確認,access,名詞・動詞,利用できること,利用できること|利用する機会|利用する権利|接近|入口|アクセスする,Many people still lack access to clean water.,今も多くの人が清潔な水を利用できない。
