dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文 Deck4 漢文ルール 100項目,CC-000728,728,Deck4 漢文ルール・全範囲,返り点,読む順・規則,A二BレC一の読む順,えーにてんびーれてんしーいってんのよむじゅん,なし,複合返り点,読む順=C→B→A,CC-000728-C01,kundoku_order,返り点の規則,「A二BレC一」の読む順を答えよ。,C→B→A,C→B→A,まずレ点でCからBへ返り、その後、一点から二点のAへ返る。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000729,729,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返るまでの基本動作,かえるまでのきほんどうさ,なし,基本規則,規則=返り点が示す戻り先に達するまでは上から下へ読み進める,CC-000729-C01,kundoku_order,返り点の規則,返り点で上へ返るまでは、原則としてどの方向に読み進めるか。,上から下,上から下,未読の字を上から下へたどり、対応する点を読んだ時点で上へ返る。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000730,730,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返った後の再開位置,かえったあとのさいかいいち,なし,基本規則,規則=返読後は次の未読の字から続ける,CC-000730-C01,kundoku_order,返り点の規則,上の字へ返って読んだ後は、どこから読み続けるか。,次の未読の字,次の未読の字,すでに読んだ字を飛ばし、まだ読んでいない位置から続ける。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000731,731,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返り点と文字の読回数,かえりてんともじのよみかいすう,なし,基本規則,規則=返り点による並べ替えでは各字を原則一度だけ読む,CC-000731-C01,kundoku_order,返り点の規則,返り点で語順を変えるだけの場合、同じ字を二度読むか。,二度読まない,二度読まない,同じ字を二度読むのは再読文字であり、返り点だけでは各字を一度読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000732,732,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返り点の音読,かえりてんのおんどく,なし,基本規則,規則=返り点そのものは読み上げない,CC-000732-C01,kundoku_order,返り点の規則,レ点・一二点などの返り点そのものを音読するか。,音読しない,音読しない,返り点は読む順を示す記号で、本文の語ではない。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000733,733,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返り点の書き下し,かえりてんのかきくだし,なし,書き下し規則,規則=書き下し文には返り点を書かない,CC-000733-C01,kundoku_order,返り点の規則,書き下し文にレ点・一二点などを残すか。,残さない,残さない,日本語の語順に直した後は、読む順を示す返り点は不要になる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000734,734,Deck4 漢文ルール・全範囲,返り点,読む順・規則,返り点を付ける位置,かえりてんをつけるいち,なし,表記,規則=通常は対象となる漢字の左下に付ける,CC-000734-C01,kundoku_order,返り点の規則,返り点は通常、漢字のどの位置に付けるか。,左下,左下,返り点は訓点の一種として、対象字の左下に小さく記す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000735,735,Deck4 漢文ルール・全範囲,返り点,読む順・規則,句読点と返り点の違い,くとうてんとかえりてんのちがい,なし,識別,区別=句読点は文の切れ目、返り点は読む順,CC-000735-C01,kundoku_order,返り点の規則,句読点と返り点の役割の違いを答えよ。,句読点は文の切れ目、返り点は読む順を示す,句読点は文の切れ目、返り点は読む順を示す,どちらも訓点だが、示す情報が異なる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000736,736,Deck4 漢文ルール・全範囲,訓読,書き下し規則,書き下し文の語順,かきくだしぶんのごじゅん,なし,書き下し規則,規則=漢文を日本語の語順に並べ替える,CC-000736-C01,okurigana,書き下しの規則,書き下し文では、原文の語順をそのまま保つか。,保たず、日本語の語順に直す,保たず、日本語の語順に直す,返り点や句法に従って、日本語として自然に読める順へ並べ替える。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000737,737,Deck4 漢文ルール・全範囲,訓読,書き下し規則,書き下し文と現代語訳,かきくだしぶんとげんだいごやく,なし,書き下し規則,区別=書き下し文は訓読形、現代語訳は現代日本語による意味の表現,CC-000737-C01,okurigana,書き下しの規則,書き下し文は、現代語訳と同じものか。,同じではない,同じではない,書き下し文は古典日本語の訓読形であり、意味を現代語へ言い換える作業とは別である。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000738,738,Deck4 漢文ルール・全範囲,訓読,書き下し規則,返り点の削除,かえりてんのさくじょ,なし,書き下し規則,規則=書き下し文では返り点を消す,CC-000738-C01,okurigana,書き下しの規則,書き下し文に返り点を写すか。,写さない,写さない,語順を直した後には返り点を残さない。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000739,739,Deck4 漢文ルール・全範囲,訓読,書き下し規則,句読点の補い,くとうてんのおぎない,なし,書き下し規則,規則=文意の切れ目に応じて句読点を補う,CC-000739-C01,okurigana,書き下しの規則,書き下し文では、文意に応じて句読点を補ってよいか。,補ってよい,補ってよい,文のまとまりが分かるように「、」「。」を適切に用いる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000740,740,Deck4 漢文ルール・全範囲,訓読,書き下し規則,実質語の表記,じっしつごのひょうき,なし,書き下し規則,規則=原文の名詞・動詞・形容詞などは原則として漢字を残す,CC-000740-C01,okurigana,書き下しの規則,書き下し文で、原文の実質的な意味を持つ語は原則どう表記するか。,漢字を残して表記する,漢字を残して表記する,ただし置き字など、訓読上漢字を残さない字は例外である。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000741,741,Deck4 漢文ルール・全範囲,訓読,書き下し規則,助詞・助動詞の表記,じょしじょどうしのひょうき,なし,書き下し規則,規則=補った助詞・助動詞は仮名で書く,CC-000741-C01,okurigana,書き下しの規則,書き下し文で補う助詞・助動詞は、漢字と仮名のどちらで書くか。,仮名,仮名,「を・に・と・ず・べし」などは仮名で表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000742,742,Deck4 漢文ルール・全範囲,訓読,書き下し規則,送り仮名の表記,おくりがなのひょうき,なし,書き下し規則,規則=活用語尾などを仮名で漢字に続ける,CC-000742-C01,okurigana,書き下しの規則,書き下し文で漢字の活用語尾はどう表記するか。,送り仮名として仮名で書く,送り仮名として仮名で書く,訓点の送り仮名を基に、日本語の活用に合う形で書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000743,743,Deck4 漢文ルール・全範囲,訓読,書き下し規則,書き下し文の仮名遣い,かきくだしぶんのかなづかい,なし,書き下し規則,規則=大学受験では原則として歴史的仮名遣いを用いる,CC-000743-C01,okurigana,書き下しの規則,大学受験の書き下し文では、原則としてどの仮名遣いを用いるか。,歴史的仮名遣い,歴史的仮名遣い,例として「おほし」「あへて」「なほ」などの表記を用いる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000744,744,Deck4 漢文ルール・全範囲,訓読,書き下し規則,固有名詞の表記,こゆうめいしのひょうき,なし,書き下し規則,規則=人名・地名などは原則として漢字を残す,CC-000744-C01,okurigana,書き下しの規則,書き下し文で人名・地名などの固有名詞は原則どう表記するか。,漢字で表記する,漢字で表記する,原文の固有名詞を保ち、必要に応じて読みを確認する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000745,745,Deck4 漢文ルール・全範囲,訓読,書き下し規則,活用形の調整,かつようけいのちょうせい,なし,書き下し規則,規則=後続する助詞・助動詞に合わせて日本語の活用形にする,CC-000745-C01,okurigana,書き下しの規則,書き下し文では、動詞・形容詞の活用形を何に合わせるか。,後続する助詞・助動詞,後続する助詞・助動詞,単に辞書形を置くのではなく、訓読上必要な未然形・連用形などにする。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000746,746,Deck4 漢文ルール・全範囲,訓読,書き下し規則,否定の表記,ひていのひょうき,なし,書き下し規則,規則=否定の助動詞は「ず」などと仮名で書く,CC-000746-C01,okurigana,書き下しの規則,「不」などを訓読して補う否定の「ず」は、書き下し文でどう表記するか。,仮名で「ず」と書く,仮名で「ず」と書く,否定字そのものを重ねて書くのではなく、日本語の助動詞として示す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000747,747,Deck4 漢文ルール・全範囲,訓読,書き下し規則,受身の表記,うけみのひょうき,なし,書き下し規則,規則=受身の助動詞「る・らる」を仮名で書く,CC-000747-C01,okurigana,書き下しの規則,受身を表す「る・らる」は、書き下し文でどう表記するか。,仮名で書く,仮名で書く,「見V」「為A所V」などを日本語の受身として訓読する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000748,748,Deck4 漢文ルール・全範囲,訓読,書き下し規則,使役の表記,しえきのひょうき,なし,書き下し規則,規則=使役の助動詞「しむ」を仮名で書く,CC-000748-C01,okurigana,書き下しの規則,使役を表す「しむ」は、書き下し文でどう表記するか。,仮名で書く,仮名で書く,「使A B」などを「AをしてBせしむ」と表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000749,749,Deck4 漢文ルール・全範囲,訓読,書き下し規則,当然・可能の表記,とうぜんかのうのひょうき,なし,書き下し規則,規則=「べし」は仮名で書く,CC-000749-C01,okurigana,書き下しの規則,当然・可能・命令などを表す「べし」は、書き下し文でどう表記するか。,仮名で書く,仮名で書く,再読文字の二度目の読みや句法の語尾として用いる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000750,750,Deck4 漢文ルール・全範囲,訓読,書き下し規則,疑問・反語の語尾,ぎもんはんごのごび,なし,書き下し規則,規則=「か・や・んや」などを仮名で補う,CC-000750-C01,okurigana,書き下しの規則,疑問・反語を表す「か・や・んや」などは、書き下し文でどう表記するか。,仮名で補う,仮名で補う,乎・哉・邪などの働きを日本語の係助詞・終助詞として示す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000751,751,Deck4 漢文ルール・全範囲,訓読,書き下し規則,比較の助詞,ひかくのじょし,なし,書き下し規則,規則=比較の基準を「より」などの仮名で示す,CC-000751-C01,okurigana,書き下しの規則,比較構文で基準を表す「より」は、書き下し文でどう表記するか。,仮名で書く,仮名で書く,於・于などの働きを日本語の助詞に置き換える。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000752,752,Deck4 漢文ルール・全範囲,訓読,書き下し規則,判断の語尾,はんだんのごび,なし,書き下し規則,規則=判断の「なり」は仮名で書く,CC-000752-C01,okurigana,書き下しの規則,判断を表す「なり」は、書き下し文でどう表記するか。,仮名で書く,仮名で書く,也などの判断の働きを日本語の助動詞として示す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000753,753,Deck4 漢文ルール・全範囲,訓読,書き下し規則,再読文字の一度目,さいどくもじのいちどめ,なし,書き下し規則,規則=一度目は原則として漢字を残し、送り仮名を添える,CC-000753-C01,okurigana,書き下しの規則,再読文字の一度目の読みは、書き下し文で原則どう表記するか。,漢字を残して表記する,漢字を残して表記する,「未だ」「将に」「須らく」のように書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000754,754,Deck4 漢文ルール・全範囲,訓読,書き下し規則,再読文字の二度目,さいどくもじのにどめ,なし,書き下し規則,規則=二度目は仮名で表記する,CC-000754-C01,okurigana,書き下しの規則,再読文字の二度目の読みは、書き下し文で原則どう表記するか。,仮名で表記する,仮名で表記する,「ず・んとす・べし・ごとし」などを後ろに書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000755,755,Deck4 漢文ルール・全範囲,訓読,書き下し規則,再読文字の漢字回数,さいどくもじのかんじかいすう,なし,書き下し規則,規則=同じ漢字を二回書かない,CC-000755-C01,okurigana,書き下しの規則,再読文字を、書き下し文で同じ漢字のまま二回書いてよいか。,二回書かない,二回書かない,一度目だけ漢字を残し、二度目は仮名で表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000756,756,Deck4 漢文ルール・全範囲,訓読,書き下し規則,置き字の漢字表記,おきじのかんじひょうき,なし,書き下し規則,規則=置き字は原則として書き下し文に漢字のまま残さない,CC-000756-C01,okurigana,書き下しの規則,置き字は、書き下し文に原則として漢字のまま残すか。,残さない,残さない,字音では読まず、働きを助詞・接続・語気などに反映させる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000757,757,Deck4 漢文ルール・全範囲,訓読,書き下し規則,置き字の働きの反映,おきじのはたらきのはんえい,なし,書き下し規則,規則=読まなくても文法上の働きは訳読へ反映する,CC-000757-C01,okurigana,書き下しの規則,置き字は読まないため、働きも無視してよいか。,無視してはいけない,無視してはいけない,場所・比較・受身・接続・語気などを日本語に反映する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000758,758,Deck4 漢文ルール・全範囲,訓読,書き下し規則,漢字と日本語の一対一対応,かんじとにほんごのいちたいいちたいおう,なし,書き下し規則,規則=原文の一字が必ず一語として書き下されるわけではない,CC-000758-C01,okurigana,書き下しの規則,漢文の一字は、必ず書き下し文の一語として残るか。,必ずしも残らない,必ずしも残らない,置き字の省略や、助詞・助動詞への置き換えがある。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000759,759,Deck4 漢文ルール・全範囲,訓読,書き下し規則,書き下し文の句読,かきくだしぶんのくとう,なし,書き下し規則,規則=日本語として意味が切れる位置に句読点を置く,CC-000759-C01,okurigana,書き下しの規則,書き下し文の句読点は、何を基準に置くか。,日本語としての意味の切れ目,日本語としての意味の切れ目,白文の字数だけで機械的に区切らず、構文と内容を確認する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000760,760,Deck4 漢文ルール・全範囲,訓読,書き下し規則,書き下し文の文体,かきくだしぶんのぶんたい,なし,書き下し規則,規則=古典日本語の訓読形で書き、現代口語へ直しすぎない,CC-000760-C01,okurigana,書き下しの規則,書き下し文は、現代の話し言葉に直して書くか。,直さない,直さない,現代語訳ではなく、歴史的仮名遣いを用いた訓読形として書く。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000761,761,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,置き字の基本姿勢,おきじのきほんしせい,なし,置き字,規則=字音では読まなくても文法的な働きを持つ,CC-000761-C01,construction,機能語の働き,置き字は「読まない字」なので、意味や働きがないと考えてよいか。,よくない,よくない,置き字は語の関係や文の調子を示し、訓読・訳に影響する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000762,762,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,而の働き,じのはたらき,なし,置き字,働き=前後を順接・逆接・並列などで結ぶ,CC-000762-C01,construction,機能語の働き,置き字「而」は、主に前後の語句にどのような関係を作るか。,順接・逆接・並列などの接続関係,順接・逆接・並列などの接続関係,文脈に応じて「て・して・しかれども」などの関係になる。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000763,763,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,而の書き下し,じのかきくだし,なし,置き字,規則=原則として「而」の漢字は残さず、接続関係を日本語で示す,CC-000763-C01,construction,機能語の働き,置き字「而」は、書き下し文に漢字のまま残すか。,原則として残さない,原則として残さない,前後の関係を助詞・接続表現として反映する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000764,764,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,於・于の働き,お・うのはたらき,なし,置き字,働き=場所・対象・起点・比較・受身の動作主などを示す,CC-000764-C01,construction,機能語の働き,「於・于」は、場所のほかにどのような関係を示すか。代表的なものを答えよ。,対象・起点・比較・受身の動作主など,対象・起点・比較・受身の動作主など,文脈に応じて「に・より・おいて」などと訓読する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000765,765,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,於・于の書き下し,お・うのかきくだし,なし,置き字,規則=漢字を残さず「に・より・おいて」などの助詞・語句で示す,CC-000765-C01,construction,機能語の働き,置き字「於・于」の働きは、書き下し文で主に何によって表すか。,「に・より・おいて」などの助詞・語句,「に・より・おいて」などの助詞・語句,用法に合わせて場所・比較・受身などの関係を表す。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000766,766,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,乎の働き,このはたらき,なし,置き字,働き=場所・比較などの関係、または疑問・反語の語気を示す,CC-000766-C01,construction,機能語の働き,「乎」は、関係を示す用法のほか、文末で何を表すことがあるか。,疑問・反語などの語気,疑問・反語などの語気,用法により「に・より」または「か・や・んや」などと読む。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 Deck4 漢文ルール 100項目,CC-000767,767,Deck4 漢文ルール・全範囲,置き字,置き字・機能語,矣の働き,いのはたらき,なし,置き字,働き=完了・断定・詠嘆などの文末の語気を示す,CC-000767-C01,construction,機能語の働き,文末の「矣」は、主に何を示す字か。,完了・断定・詠嘆などの語気,完了・断定・詠嘆などの語気,原則として字音では読まず、文末の意味や調子へ反映する。,なし,なし,なし,なし,なし,なし,なし,なし,文部科学省「高等学校学習指導要領解説 国語編」／大東文化大学「漢文訓読」,https://www.mext.go.jp/content/20250410-mxt_kyoiku01-100002620_02.pdf｜https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
