dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文_Deck1_最重要句法・語彙_250項目,CC-000054,54,Deck1_最重要句法・語彙,句法,二重否定,不可不〜,〜ざるべからず,なし,義務形,形=不可不〜;読み=〜ざるべからず;意味=〜しなければならない,CC-000054-C02,meaning,句形の意味,「不可不〜」の基本的な意味を答えよ。,〜しなければならない,〜しなければならない,訳の核は「〜しなければならない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,二つの否定で強い肯定、「必ず〜する」。,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000055,55,Deck1_最重要句法・語彙,句法,二重否定,不能不〜,〜ざるあたはず,なし,必然形,形=不能不〜;読み=〜ざるあたはず;意味=〜しないではいられない,CC-000055-C01,reading,句形の読み,「不能不〜」はどう読むか。,〜ざるあたはず,〜ざるあたはず,形と読みを一まとまりで覚える。標準的な読みは「〜ざるあたはず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000055,55,Deck1_最重要句法・語彙,句法,二重否定,不能不〜,〜ざるあたはず,なし,必然形,形=不能不〜;読み=〜ざるあたはず;意味=〜しないではいられない,CC-000055-C02,meaning,句形の意味,「不能不〜」の基本的な意味を答えよ。,〜しないではいられない,〜しないではいられない,訳の核は「〜しないではいられない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000056,56,Deck1_最重要句法・語彙,句法,二重否定,不得不〜,〜ざるをえず,なし,必然形,形=不得不〜;読み=〜ざるをえず;意味=〜しないわけにはいかない,CC-000056-C01,reading,句形の読み,「不得不〜」はどう読むか。,〜ざるをえず,〜ざるをえず,形と読みを一まとまりで覚える。標準的な読みは「〜ざるをえず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000056,56,Deck1_最重要句法・語彙,句法,二重否定,不得不〜,〜ざるをえず,なし,必然形,形=不得不〜;読み=〜ざるをえず;意味=〜しないわけにはいかない,CC-000056-C02,meaning,句形の意味,「不得不〜」の基本的な意味を答えよ。,〜しないわけにはいかない,〜しないわけにはいかない,訳の核は「〜しないわけにはいかない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000057,57,Deck1_最重要句法・語彙,句法,二重否定,未嘗不〜,いまだかつて〜ずんばあらず,なし,強い肯定形,形=未嘗不〜;読み=いまだかつて〜ずんばあらず;意味=今まで〜しなかったことはない,CC-000057-C01,reading,句形の読み,「未嘗不〜」はどう読むか。,いまだかつて〜ずんばあらず,いまだかつて〜ずんばあらず,形と読みを一まとまりで覚える。標準的な読みは「いまだかつて〜ずんばあらず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000057,57,Deck1_最重要句法・語彙,句法,二重否定,未嘗不〜,いまだかつて〜ずんばあらず,なし,強い肯定形,形=未嘗不〜;読み=いまだかつて〜ずんばあらず;意味=今まで〜しなかったことはない,CC-000057-C02,meaning,句形の意味,「未嘗不〜」の基本的な意味を答えよ。,今まで〜しなかったことはない,今まで〜しなかったことはない,訳の核は「今まで〜しなかったことはない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000058,58,Deck1_最重要句法・語彙,句法,二重否定,不敢不〜,あへて〜ずんばあらず,なし,強い肯定形,形=不敢不〜;読み=あへて〜ずんばあらず;意味=〜しないではいられない,CC-000058-C01,reading,句形の読み,「不敢不〜」はどう読むか。,あへて〜ずんばあらず,あへて〜ずんばあらず｜あえて〜ずんばあらず,形と読みを一まとまりで覚える。標準的な読みは「あへて〜ずんばあらず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000058,58,Deck1_最重要句法・語彙,句法,二重否定,不敢不〜,あへて〜ずんばあらず,なし,強い肯定形,形=不敢不〜;読み=あへて〜ずんばあらず;意味=〜しないではいられない,CC-000058-C02,meaning,句形の意味,「不敢不〜」の基本的な意味を答えよ。,〜しないではいられない,〜しないではいられない,訳の核は「〜しないではいられない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000059,59,Deck1_最重要句法・語彙,句法,所字否定,無所〜,〜するところなし,なし,否定形,形=無所〜;読み=〜するところなし;意味=〜するもの・こと・場所がない,CC-000059-C01,reading,句形の読み,「無所〜」はどう読むか。,〜するところなし,〜するところなし,形と読みを一まとまりで覚える。標準的な読みは「〜するところなし」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000059,59,Deck1_最重要句法・語彙,句法,所字否定,無所〜,〜するところなし,なし,否定形,形=無所〜;読み=〜するところなし;意味=〜するもの・こと・場所がない,CC-000059-C02,meaning,句形の意味,「無所〜」の基本的な意味を答えよ。,〜するもの・こと・場所がない,〜するもの・こと・場所がない,訳の核は「〜するもの・こと・場所がない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000060,60,Deck1_最重要句法・語彙,句法,手段否定,無以〜,もつて〜することなし,なし,否定形,形=無以〜;読み=もつて〜することなし;意味=〜する手段・方法がない,CC-000060-C01,reading,句形の読み,「無以〜」はどう読むか。,もつて〜することなし,もつて〜することなし,形と読みを一まとまりで覚える。標準的な読みは「もつて〜することなし」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000060,60,Deck1_最重要句法・語彙,句法,手段否定,無以〜,もつて〜することなし,なし,否定形,形=無以〜;読み=もつて〜することなし;意味=〜する手段・方法がない,CC-000060-C02,meaning,句形の意味,「無以〜」の基本的な意味を答えよ。,〜する手段・方法がない,〜する手段・方法がない,訳の核は「〜する手段・方法がない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000061,61,Deck1_最重要句法・語彙,句法,手段否定,無由〜,〜するによしなし,なし,否定形,形=無由〜;読み=〜するによしなし;意味=〜する手段・理由がない,CC-000061-C01,reading,句形の読み,「無由〜」はどう読むか。,〜するによしなし,〜するによしなし,形と読みを一まとまりで覚える。標準的な読みは「〜するによしなし」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000061,61,Deck1_最重要句法・語彙,句法,手段否定,無由〜,〜するによしなし,なし,否定形,形=無由〜;読み=〜するによしなし;意味=〜する手段・理由がない,CC-000061-C02,meaning,句形の意味,「無由〜」の基本的な意味を答えよ。,〜する手段・理由がない,〜する手段・理由がない,訳の核は「〜する手段・理由がない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000062,62,Deck1_最重要句法・語彙,句法,不可能,未能〜,いまだよく〜せず,なし,不可能形,形=未能〜;読み=いまだよく〜せず;意味=まだ〜することができない,CC-000062-C01,reading,句形の読み,「未能〜」はどう読むか。,いまだよく〜せず,いまだよく〜せず,形と読みを一まとまりで覚える。標準的な読みは「いまだよく〜せず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000062,62,Deck1_最重要句法・語彙,句法,不可能,未能〜,いまだよく〜せず,なし,不可能形,形=未能〜;読み=いまだよく〜せず;意味=まだ〜することができない,CC-000062-C02,meaning,句形の意味,「未能〜」の基本的な意味を答えよ。,まだ〜することができない,まだ〜することができない,訳の核は「まだ〜することができない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000063,63,Deck1_最重要句法・語彙,句法,程度否定,不足以〜,もつて〜するにたらず,なし,否定形,形=不足以〜;読み=もつて〜するにたらず;意味=〜するのに十分でない・値しない,CC-000063-C01,reading,句形の読み,「不足以〜」はどう読むか。,もつて〜するにたらず,もつて〜するにたらず,形と読みを一まとまりで覚える。標準的な読みは「もつて〜するにたらず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000063,63,Deck1_最重要句法・語彙,句法,程度否定,不足以〜,もつて〜するにたらず,なし,否定形,形=不足以〜;読み=もつて〜するにたらず;意味=〜するのに十分でない・値しない,CC-000063-C02,meaning,句形の意味,「不足以〜」の基本的な意味を答えよ。,〜するのに十分でない・値しない,〜するのに十分でない・値しない,訳の核は「〜するのに十分でない・値しない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000064,64,Deck1_最重要句法・語彙,句法,程度否定,未足以〜,いまだもつて〜するにたらず,なし,否定形,形=未足以〜;読み=いまだもつて〜するにたらず;意味=まだ〜するのに十分でない,CC-000064-C01,reading,句形の読み,「未足以〜」はどう読むか。,いまだもつて〜するにたらず,いまだもつて〜するにたらず,形と読みを一まとまりで覚える。標準的な読みは「いまだもつて〜するにたらず」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000064,64,Deck1_最重要句法・語彙,句法,程度否定,未足以〜,いまだもつて〜するにたらず,なし,否定形,形=未足以〜;読み=いまだもつて〜するにたらず;意味=まだ〜するのに十分でない,CC-000064-C02,meaning,句形の意味,「未足以〜」の基本的な意味を答えよ。,まだ〜するのに十分でない,まだ〜するのに十分でない,訳の核は「まだ〜するのに十分でない」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000065,65,Deck1_最重要句法・語彙,句法,疑問,何〜（理由疑問）,なんぞ〜,なし,理由疑問,形=何〜（理由疑問）;読み=なんぞ〜;意味=どうして〜か,CC-000065-C01,reading,句形の読み,「何〜（理由疑問）」はどう読むか。,なんぞ〜,なんぞ〜,形と読みを一まとまりで覚える。標準的な読みは「なんぞ〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000065,65,Deck1_最重要句法・語彙,句法,疑問,何〜（理由疑問）,なんぞ〜,なし,理由疑問,形=何〜（理由疑問）;読み=なんぞ〜;意味=どうして〜か,CC-000065-C02,meaning,句形の意味,「何〜（理由疑問）」の基本的な意味を答えよ。,どうして〜か,どうして〜か,訳の核は「どうして〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000066,66,Deck1_最重要句法・語彙,句法,疑問,何〜（目的語疑問）,なにをか〜,なし,目的語疑問,形=何〜（目的語疑問）;読み=なにをか〜;意味=何を〜するのか,CC-000066-C01,reading,句形の読み,「何〜（目的語疑問）」はどう読むか。,なにをか〜,なにをか〜,形と読みを一まとまりで覚える。標準的な読みは「なにをか〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000066,66,Deck1_最重要句法・語彙,句法,疑問,何〜（目的語疑問）,なにをか〜,なし,目的語疑問,形=何〜（目的語疑問）;読み=なにをか〜;意味=何を〜するのか,CC-000066-C02,meaning,句形の意味,「何〜（目的語疑問）」の基本的な意味を答えよ。,何を〜するのか,何を〜するのか,訳の核は「何を〜するのか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000067,67,Deck1_最重要句法・語彙,句法,疑問,何以〜,なにをもつて〜,なし,手段・理由疑問,形=何以〜;読み=なにをもつて〜;意味=何によって〜するのか・どうして〜か,CC-000067-C01,reading,句形の読み,「何以〜」はどう読むか。,なにをもつて〜,なにをもつて〜,形と読みを一まとまりで覚える。標準的な読みは「なにをもつて〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000067,67,Deck1_最重要句法・語彙,句法,疑問,何以〜,なにをもつて〜,なし,手段・理由疑問,形=何以〜;読み=なにをもつて〜;意味=何によって〜するのか・どうして〜か,CC-000067-C02,meaning,句形の意味,「何以〜」の基本的な意味を答えよ。,何によって〜するのか・どうして〜か,何によって〜するのか・どうして〜か,訳の核は「何によって〜するのか・どうして〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000068,68,Deck1_最重要句法・語彙,句法,疑問,何故〜,なんのゆゑに〜,なし,理由疑問,形=何故〜;読み=なんのゆゑに〜;意味=なぜ〜か,CC-000068-C01,reading,句形の読み,「何故〜」はどう読むか。,なんのゆゑに〜,なんのゆゑに〜｜なんのゆえに〜,形と読みを一まとまりで覚える。標準的な読みは「なんのゆゑに〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000068,68,Deck1_最重要句法・語彙,句法,疑問,何故〜,なんのゆゑに〜,なし,理由疑問,形=何故〜;読み=なんのゆゑに〜;意味=なぜ〜か,CC-000068-C02,meaning,句形の意味,「何故〜」の基本的な意味を答えよ。,なぜ〜か,なぜ〜か,訳の核は「なぜ〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000069,69,Deck1_最重要句法・語彙,句法,疑問,誰〜,たれか〜,なし,人物疑問,形=誰〜;読み=たれか〜;意味=誰が・誰を〜するのか,CC-000069-C01,reading,句形の読み,「誰〜」はどう読むか。,たれか〜,たれか〜,形と読みを一まとまりで覚える。標準的な読みは「たれか〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000069,69,Deck1_最重要句法・語彙,句法,疑問,誰〜,たれか〜,なし,人物疑問,形=誰〜;読み=たれか〜;意味=誰が・誰を〜するのか,CC-000069-C02,meaning,句形の意味,「誰〜」の基本的な意味を答えよ。,誰が・誰を〜するのか,誰が・誰を〜するのか,訳の核は「誰が・誰を〜するのか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000070,70,Deck1_最重要句法・語彙,句法,疑問,孰〜,たれか〜／いづれか〜,なし,人物・選択疑問,形=孰〜;読み=たれか〜／いづれか〜;意味=誰が／どちらが〜か,CC-000070-C01,reading,句形の読み,「孰〜」の代表的な読みを2つ答えよ。,たれか〜／いづれか〜,たれか〜／いづれか〜｜たれか〜／いずれか〜,形と読みを一まとまりで覚える。標準的な読みは「たれか〜／いづれか〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000070,70,Deck1_最重要句法・語彙,句法,疑問,孰〜,たれか〜／いづれか〜,なし,人物・選択疑問,形=孰〜;読み=たれか〜／いづれか〜;意味=誰が／どちらが〜か,CC-000070-C02,meaning,句形の意味,「孰〜」の主な意味を2つ答えよ。,誰が／どちらが〜か,誰が／どちらが〜か,訳の核は「誰が／どちらが〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000071,71,Deck1_最重要句法・語彙,句法,疑問,安・悪・焉〜（場所疑問）,いづくにか〜,なし,場所疑問,形=安・悪・焉〜（場所疑問）;読み=いづくにか〜;意味=どこに・どこで〜か,CC-000071-C01,reading,句形の読み,「安・悪・焉〜（場所疑問）」はどう読むか。,いづくにか〜,いづくにか〜｜いずくにか〜,形と読みを一まとまりで覚える。標準的な読みは「いづくにか〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000071,71,Deck1_最重要句法・語彙,句法,疑問,安・悪・焉〜（場所疑問）,いづくにか〜,なし,場所疑問,形=安・悪・焉〜（場所疑問）;読み=いづくにか〜;意味=どこに・どこで〜か,CC-000071-C02,meaning,句形の意味,「安・悪・焉〜（場所疑問）」の基本的な意味を答えよ。,どこに・どこで〜か,どこに・どこで〜か,訳の核は「どこに・どこで〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000072,72,Deck1_最重要句法・語彙,句法,疑問,胡・奚〜,なんぞ〜,なし,理由疑問,形=胡・奚〜;読み=なんぞ〜;意味=どうして〜か,CC-000072-C01,reading,句形の読み,「胡・奚〜」はどう読むか。,なんぞ〜,なんぞ〜,形と読みを一まとまりで覚える。標準的な読みは「なんぞ〜」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000072,72,Deck1_最重要句法・語彙,句法,疑問,胡・奚〜,なんぞ〜,なし,理由疑問,形=胡・奚〜;読み=なんぞ〜;意味=どうして〜か,CC-000072-C02,meaning,句形の意味,「胡・奚〜」の基本的な意味を答えよ。,どうして〜か,どうして〜か,訳の核は「どうして〜か」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000073,73,Deck1_最重要句法・語彙,句法,疑問,幾何,いくばく,なし,数量疑問,形=幾何;読み=いくばく;意味=どれほど・いくつ,CC-000073-C01,reading,句形の読み,「幾何」はどう読むか。,いくばく,いくばく,形と読みを一まとまりで覚える。標準的な読みは「いくばく」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000073,73,Deck1_最重要句法・語彙,句法,疑問,幾何,いくばく,なし,数量疑問,形=幾何;読み=いくばく;意味=どれほど・いくつ,CC-000073-C02,meaning,句形の意味,「幾何」の基本的な意味を答えよ。,どれほど・いくつ,どれほど・いくつ,訳の核は「どれほど・いくつ」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000074,74,Deck1_最重要句法・語彙,句法,疑問,何如,いかん,なし,状態疑問,形=何如;読み=いかん;意味=どのようであるか,CC-000074-C01,reading,句形の読み,「何如」はどう読むか。,いかん,いかん,形と読みを一まとまりで覚える。標準的な読みは「いかん」。,なし,なし,なし,なし,なし,如何,何如は状態・評価、如何は方法・処置を問う。,何如＝状態、如何＝方法。,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000074,74,Deck1_最重要句法・語彙,句法,疑問,何如,いかん,なし,状態疑問,形=何如;読み=いかん;意味=どのようであるか,CC-000074-C02,meaning,句形の意味,「何如」の基本的な意味を答えよ。,どのようであるか,どのようであるか,訳の核は「どのようであるか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,如何,何如は状態・評価、如何は方法・処置を問う。,何如＝状態、如何＝方法。,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000075,75,Deck1_最重要句法・語彙,句法,疑問,如何,いかん,なし,方法疑問,形=如何;読み=いかん;意味=どうしたらよいか,CC-000075-C01,reading,句形の読み,「如何」はどう読むか。,いかん,いかん,形と読みを一まとまりで覚える。標準的な読みは「いかん」。,なし,なし,なし,なし,なし,何如,如何は方法・処置、何如は状態・評価を問う。,何如＝状態、如何＝方法。,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000075,75,Deck1_最重要句法・語彙,句法,疑問,如何,いかん,なし,方法疑問,形=如何;読み=いかん;意味=どうしたらよいか,CC-000075-C02,meaning,句形の意味,「如何」の基本的な意味を答えよ。,どうしたらよいか,どうしたらよいか,訳の核は「どうしたらよいか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,何如,如何は方法・処置、何如は状態・評価を問う。,何如＝状態、如何＝方法。,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000076,76,Deck1_最重要句法・語彙,句法,疑問,奈A何,えーをいかんせん,なし,処置疑問,形=奈A何;読み=Aをいかんせん;意味=Aをどうしようか,CC-000076-C01,reading,句形の読み,「奈A何」はどう読むか。,Aをいかんせん,Aをいかんせん｜えーをいかんせん,形と読みを一まとまりで覚える。標準的な読みは「Aをいかんせん」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000076,76,Deck1_最重要句法・語彙,句法,疑問,奈A何,えーをいかんせん,なし,処置疑問,形=奈A何;読み=Aをいかんせん;意味=Aをどうしようか,CC-000076-C02,meaning,句形の意味,「奈A何」の基本的な意味を答えよ。,Aをどうしようか,Aをどうしようか,訳の核は「Aをどうしようか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000077,77,Deck1_最重要句法・語彙,句法,疑問,如A何,えーをいかんせん,なし,処置疑問,形=如A何;読み=Aをいかんせん;意味=Aをどうしようか,CC-000077-C01,reading,句形の読み,「如A何」はどう読むか。,Aをいかんせん,Aをいかんせん｜えーをいかんせん,形と読みを一まとまりで覚える。標準的な読みは「Aをいかんせん」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000077,77,Deck1_最重要句法・語彙,句法,疑問,如A何,えーをいかんせん,なし,処置疑問,形=如A何;読み=Aをいかんせん;意味=Aをどうしようか,CC-000077-C02,meaning,句形の意味,「如A何」の基本的な意味を答えよ。,Aをどうしようか,Aをどうしようか,訳の核は「Aをどうしようか」。本文では前後関係に合わせて自然な日本語へ整える。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
漢文_Deck1_最重要句法・語彙_250項目,CC-000078,78,Deck1_最重要句法・語彙,句法,疑問,若A何,えーをいかんせん,なし,処置疑問,形=若A何;読み=Aをいかんせん;意味=Aをどうしようか,CC-000078-C01,reading,句形の読み,「若A何」はどう読むか。,Aをいかんせん,Aをいかんせん｜えーをいかんせん,形と読みを一まとまりで覚える。標準的な読みは「Aをいかんせん」。,なし,なし,なし,なし,なし,なし,なし,なし,大学受験漢文・句形句法一覧（標準形の照合）,https://lawcityblog.com/kanbun-kukei-list/,なし
