dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文 意味瞬発 Deck1 最重要250項目,CC-000042,42,Deck1 最重要・意味瞬発,句法,疑問,奚〜,なんぞ〜,なし,疑問形,形=奚〜;読み=なんぞ〜;意味=なぜ・どうして・何を;音声=解答後,CC-000042-C01,meaning,意味瞬発（音声=解答後）,「奚〜」の意味を答えよ。,なぜ・どうして・何を,なぜ・どうして・何を｜どうして,理由や対象を尋ねる疑問語。,なし,なし,なし,なし,なし,胡〜,「奚」は目的語として「何を」の意味にもなる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000043,43,Deck1 最重要・意味瞬発,句法,疑問,曷〜,なんぞ・いつ〜,なし,疑問形,形=曷〜;読み=なんぞ・いつ〜;意味=なぜ・いつ;音声=解答後,CC-000043-C01,meaning,意味瞬発（音声=解答後）,「曷〜」の意味を答えよ。,なぜ・いつ,なぜ・いつ｜どうして,理由または時を尋ねる。,なし,なし,なし,なし,なし,胡〜,「曷」は「いつ」の意味にもなる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000044,44,Deck1 最重要・意味瞬発,句法,疑問,何以〜,なにをもって〜,なし,疑問形,形=何以〜;読み=なにをもって〜;意味=何によって・どうして;音声=解答後,CC-000044-C01,meaning,意味瞬発（音声=解答後）,「何以〜」の意味を答えよ。,何によって・どうして,何によって・どうして｜どのような方法で,手段・理由を尋ねる。,なし,なし,なし,なし,なし,何故〜,「何以」は手段、「何故」は理由が中心。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000045,45,Deck1 最重要・意味瞬発,句法,疑問,何故〜,なんのゆえに〜,なし,疑問形,形=何故〜;読み=なんのゆえに〜;意味=なぜ;音声=解答後,CC-000045-C01,meaning,意味瞬発（音声=解答後）,「何故〜」の意味を答えよ。,なぜ,なぜ｜どうして,理由を直接尋ねる。,なし,なし,なし,なし,なし,何以〜,「何故」は理由が中心。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000046,46,Deck1 最重要・意味瞬発,句法,疑問,何為〜,なんすれぞ・なにをかなす,なし,疑問形,形=何為〜;読み=なんすれぞ・なにをかなす;意味=どうして〜するのか・何をするのか;音声=解答後,CC-000046-C01,meaning,意味瞬発（音声=解答後）,「何為〜」の意味を答えよ。,どうして〜するのか・何をするのか,どうして〜するのか・何をするのか｜なぜ〜するのか,語順と文脈によって理由または行為の内容を尋ねる。,なし,なし,なし,なし,なし,何以A為,「何為」は疑問、「何以A為」は反語で不要を表しやすい。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000047,47,Deck1 最重要・意味瞬発,句法,疑問,何如,いかん,なし,疑問形,形=何如;読み=いかん;意味=どうであるか・どうするか;音声=解答後,CC-000047-C01,meaning,意味瞬発（音声=解答後）,「何如」の意味を答えよ。,どうであるか・どうするか,どうであるか・どうするか｜どのようであるか,状態や方法を尋ねる定型表現。,なし,なし,なし,なし,なし,如何,語順が逆でも基本的な意味は近い。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000048,48,Deck1 最重要・意味瞬発,句法,疑問,如何,いかん,なし,疑問形,形=如何;読み=いかん;意味=どうであるか・どうするか;音声=解答後,CC-000048-C01,meaning,意味瞬発（音声=解答後）,「如何」の意味を答えよ。,どうであるか・どうするか,どうであるか・どうするか｜どのようであるか,状態や方法を尋ねる定型表現。,なし,なし,なし,なし,なし,何如,語順が逆でも基本的な意味は近い。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000049,49,Deck1 最重要・意味瞬発,句法,疑問,奈何,いかんせん,なし,疑問形,形=奈何;読み=いかんせん;意味=どうしようか;音声=解答後,CC-000049-C01,meaning,意味瞬発（音声=解答後）,「奈何」の意味を答えよ。,どうしようか,どうしようか｜どうすればよいか,対処の方法を尋ねる。,なし,なし,なし,なし,なし,如何,「奈何」は困惑・対処の意味が強い。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000050,50,Deck1 最重要・意味瞬発,句法,疑問,幾何,いくばく,なし,疑問形,形=幾何;読み=いくばく;意味=どれほど・いくら;音声=解答後,CC-000050-C01,meaning,意味瞬発（音声=解答後）,「幾何」の意味を答えよ。,どれほど・いくら,どれほど・いくら｜どのくらい,数量・程度を尋ねる。,なし,なし,なし,なし,なし,なし,なし,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000051,51,Deck1 最重要・意味瞬発,句法,理由提示,何者,なんとなれば,なし,理由提示形,形=何者;読み=なんとなれば;意味=なぜならば;音声=解答後,CC-000051-C01,meaning,意味瞬発（音声=解答後）,「何者」の意味を答えよ。,なぜならば,なぜならば｜その理由は,前の判断に続けて理由を示す。,なし,なし,なし,なし,なし,何則,どちらも理由を導く定型表現。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000052,52,Deck1 最重要・意味瞬発,句法,比較疑問,A与B孰〜,AとBといずれか〜,なし,比較疑問形,形=A与B孰〜;読み=AとBといずれか〜;意味=AとBではどちらが〜か;音声=解答後,CC-000052-C01,meaning,意味瞬発（音声=解答後）,「A与B孰〜」の意味を答えよ。,AとBではどちらが〜か,AとBではどちらが〜か｜AとBのどちらが〜か,二つを比べて優劣・程度を尋ねる。,なし,なし,なし,なし,なし,A孰与B,語順が異なる比較疑問。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000053,53,Deck1 最重要・意味瞬発,句法,反語,豈〜哉,あに〜んや,豈〜乎,反語形,形=豈〜哉;読み=あに〜んや;意味=どうして〜だろうか、いや〜ない;音声=解答後,CC-000053-C01,meaning,意味瞬発（音声=解答後）,「豈〜哉」の意味を答えよ。,どうして〜だろうか、いや〜ない,どうして〜だろうか、いや〜ない｜まさか〜ではない,強い反語を表す代表的な形。,なし,なし,なし,なし,なし,何〜哉,「豈」は反語の合図になりやすい。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000054,54,Deck1 最重要・意味瞬発,句法,反語,豈不〜哉,あに〜ずや,なし,反語形,形=豈不〜哉;読み=あに〜ずや;意味=どうして〜でないだろうか、いや〜である;音声=解答後,CC-000054-C01,meaning,意味瞬発（音声=解答後）,「豈不〜哉」の意味を答えよ。,どうして〜でないだろうか、いや〜である,どうして〜でないだろうか、いや〜である｜当然〜である,否定を含む反語で強い肯定を表す。,なし,なし,なし,なし,なし,豈〜哉,「不」が入るため結論は肯定になる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000055,55,Deck1 最重要・意味瞬発,句法,反語,独〜乎,ひとり〜んや,独〜哉,反語形,形=独〜乎;読み=ひとり〜んや;意味=どうしてただ〜だけだろうか、いや〜だけではない;音声=解答後,CC-000055-C01,meaning,意味瞬発（音声=解答後）,「独〜乎」の意味を答えよ。,どうしてただ〜だけだろうか、いや〜だけではない,どうしてただ〜だけだろうか、いや〜だけではない｜〜だけではない,限定を打ち消して範囲を広げる反語。,なし,なし,なし,なし,なし,独〜（限定）,「独〜乎」は反語、「独〜」だけなら限定。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000056,56,Deck1 最重要・意味瞬発,句法,反語,何〜哉,なんぞ〜んや,なし,反語形,形=何〜哉;読み=なんぞ〜んや;意味=どうして〜だろうか、いや〜ない;音声=解答後,CC-000056-C01,meaning,意味瞬発（音声=解答後）,「何〜哉」の意味を答えよ。,どうして〜だろうか、いや〜ない,どうして〜だろうか、いや〜ない｜なぜ〜だろうか、いや〜ない,文脈と文末の「哉」により反語になることが多い。,なし,なし,なし,なし,なし,何〜,疑問か反語かは文脈で判断する。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000057,57,Deck1 最重要・意味瞬発,句法,反語・倒置,何A之有,なんのAかこれあらん,何有A,反語形,形=何A之有;読み=なんのAかこれあらん;意味=どんなAがあるだろうか、いやない;音声=解答後,CC-000057-C01,meaning,意味瞬発（音声=解答後）,「何A之有」の意味を答えよ。,どんなAがあるだろうか、いやない,どんなAがあるだろうか、いやない｜Aなどない,目的語Aを前に出した反語の定型。,なし,なし,なし,なし,なし,なし,「之」は目的語前置の目印。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000058,58,Deck1 最重要・意味瞬発,句法,詠嘆・反語,不亦〜乎,また〜ならずや,なし,詠嘆形,形=不亦〜乎;読み=また〜ならずや;意味=なんと〜ではないか;音声=解答後,CC-000058-C01,meaning,意味瞬発（音声=解答後）,「不亦〜乎」の意味を答えよ。,なんと〜ではないか,なんと〜ではないか｜実に〜ではないか,相手の同意を求めながら強く肯定・詠嘆する。,なし,なし,なし,なし,なし,豈不〜哉,どちらも肯定的な結論だが、「不亦」は詠嘆的。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000059,59,Deck1 最重要・意味瞬発,句法,疑念・推量,無乃〜乎,すなわち〜なからんや,なし,疑念形,形=無乃〜乎;読み=すなわち〜なからんや;意味=〜ではあるまいか;音声=解答後,CC-000059-C01,meaning,意味瞬発（音声=解答後）,「無乃〜乎」の意味を答えよ。,〜ではあるまいか,〜ではあるまいか｜おそらく〜ではないか,控えめな疑念・推量を表す。,なし,なし,なし,なし,なし,豈〜哉,強い反語ではなく、控えめな推量。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000060,60,Deck1 最重要・意味瞬発,句法,使役,使A B,AをしてBせしむ,なし,使役形,形=使A B;読み=AをしてBせしむ;意味=AにBさせる;音声=解答後,CC-000060-C01,meaning,意味瞬発（音声=解答後）,「使A B」の意味を答えよ。,AにBさせる,AにBさせる｜AをBさせる,「使」が使役の対象Aと動作Bを取る。,なし,なし,なし,なし,なし,使A則B,「使A B」は使役、「使A則B」は仮定。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000061,61,Deck1 最重要・意味瞬発,句法,使役,令A B,AをしてBせしむ,なし,使役形,形=令A B;読み=AをしてBせしむ;意味=AにBさせる;音声=解答後,CC-000061-C01,meaning,意味瞬発（音声=解答後）,「令A B」の意味を答えよ。,AにBさせる,AにBさせる｜AをBさせる,「令」が命令・使役を表す。,なし,なし,なし,なし,なし,使A B,意味は近いが、「令」は命令のニュアンスが強い。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000062,62,Deck1 最重要・意味瞬発,句法,使役,教A B,AをしてBせしむ,なし,使役形,形=教A B;読み=AをしてBせしむ;意味=AにBさせる・Aに教えてBさせる;音声=解答後,CC-000062-C01,meaning,意味瞬発（音声=解答後）,「教A B」の意味を答えよ。,AにBさせる・Aに教えてBさせる,AにBさせる・Aに教えてBさせる｜AをBさせる,「教」が使役を表す。,なし,なし,なし,なし,なし,令A B,「教」は教示の意味を伴うことがある。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000063,63,Deck1 最重要・意味瞬発,句法,使役,遣A B,AをしてBせしむ,なし,使役形,形=遣A B;読み=AをしてBせしむ;意味=Aを行かせてBさせる・AにBさせる;音声=解答後,CC-000063-C01,meaning,意味瞬発（音声=解答後）,「遣A B」の意味を答えよ。,Aを行かせてBさせる・AにBさせる,Aを行かせてBさせる・AにBさせる｜Aを派遣してBさせる,「遣」は派遣して行動させる意味を含みやすい。,なし,なし,なし,なし,なし,使A B,単純な使役より、派遣の意味が強い。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000064,64,Deck1 最重要・意味瞬発,句法,受身,見V,Vせらる,なし,受身形,形=見V;読み=Vせらる;意味=Vされる;音声=解答後,CC-000064-C01,meaning,意味瞬発（音声=解答後）,「見V」の意味を答えよ。,Vされる,Vされる｜〜される,動詞の前の「見」が受身を表す。,なし,なし,なし,なし,なし,見（多義語）,単独の「見」は「見る」などの意味もある。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000065,65,Deck1 最重要・意味瞬発,句法,受身,被V,Vせらる,なし,受身形,形=被V;読み=Vせらる;意味=Vされる;音声=解答後,CC-000065-C01,meaning,意味瞬発（音声=解答後）,「被V」の意味を答えよ。,Vされる,Vされる｜〜される,「被」が受身を表す。,なし,なし,なし,なし,なし,見V,どちらも受身だが、形が異なる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000066,66,Deck1 最重要・意味瞬発,句法,受身,為A所V,AのVするところとなる,なし,受身形,形=為A所V;読み=AのVするところとなる;意味=AにVされる;音声=解答後,CC-000066-C01,meaning,意味瞬発（音声=解答後）,「為A所V」の意味を答えよ。,AにVされる,AにVされる｜AによってVされる,「為」と「所」が受身の枠を作る。,なし,なし,なし,なし,なし,以A為B,「為A所V」は受身、「以A為B」は認定・変化。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000067,67,Deck1 最重要・意味瞬発,句法,受身,見V於A,AにVせらる,なし,受身形,形=見V於A;読み=AにVせらる;意味=AにVされる;音声=解答後,CC-000067-C01,meaning,意味瞬発（音声=解答後）,「見V於A」の意味を答えよ。,AにVされる,AにVされる｜AによってVされる,「見」と「於」が受身の動作主Aを示す。,なし,なし,なし,なし,なし,見V,「於A」が動作主を明示する。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000068,68,Deck1 最重要・意味瞬発,句法,受身,V於A（受身）,AにVせらる,なし,受身形,形=V於A（受身）;読み=AにVせらる;意味=AにVされる;音声=解答後,CC-000068-C01,meaning,意味瞬発（音声=解答後）,「V於A（受身）」の意味を答えよ。,AにVされる,AにVされる｜AによってVされる,文脈上、動詞と「於A」で受身を表す。,なし,なし,なし,なし,なし,A於B（比較）,同じ「於」でも、動詞と関係すれば受身、形容語と関係すれば比較になりやすい。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000069,69,Deck1 最重要・意味瞬発,句法,受身,為A V（受身）,AにVせらる,なし,受身形,形=為A V（受身）;読み=AにVせらる;意味=AにVされる;音声=解答後,CC-000069-C01,meaning,意味瞬発（音声=解答後）,「為A V（受身）」の意味を答えよ。,AにVされる,AにVされる｜AによってVされる,「為A」が受身の動作主を示す。,なし,なし,なし,なし,なし,為A所V,「所」を伴わない受身形。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000070,70,Deck1 最重要・意味瞬発,句法,比較,A於B（比較）,AはBより〜,A于B,比較形,形=A於B（比較）;読み=AはBより〜;意味=AはBより〜だ;音声=解答後,CC-000070-C01,meaning,意味瞬発（音声=解答後）,「A於B（比較）」の意味を答えよ。,AはBより〜だ,AはBより〜だ｜Aの方がBより〜だ,「於・于」が比較の基準Bを示す。,なし,なし,なし,なし,なし,V於A（受身）,形容語の比較か、動詞の受身かを文脈で見分ける。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000071,71,Deck1 最重要・意味瞬発,句法,比較,A不如B,AはBにしかず,なし,比較形,形=A不如B;読み=AはBにしかず;意味=AはBに及ばない;音声=解答後,CC-000071-C01,meaning,意味瞬発（音声=解答後）,「A不如B」の意味を答えよ。,AはBに及ばない,AはBに及ばない｜AはBほどよくない,AがBより劣ることを表す。,なし,なし,なし,なし,なし,A不若B,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000072,72,Deck1 最重要・意味瞬発,句法,比較,A不若B,AはBにしかず,なし,比較形,形=A不若B;読み=AはBにしかず;意味=AはBに及ばない;音声=解答後,CC-000072-C01,meaning,意味瞬発（音声=解答後）,「A不若B」の意味を答えよ。,AはBに及ばない,AはBに及ばない｜AはBほどよくない,AがBより劣ることを表す。,なし,なし,なし,なし,なし,A不如B,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000073,73,Deck1 最重要・意味瞬発,句法,最上級,莫如A,Aにしくはなし,なし,最上級形,形=莫如A;読み=Aにしくはなし;意味=Aに及ぶものはない・Aが最もよい;音声=解答後,CC-000073-C01,meaning,意味瞬発（音声=解答後）,「莫如A」の意味を答えよ。,Aに及ぶものはない・Aが最もよい,Aに及ぶものはない・Aが最もよい｜Aが一番よい,他にAを超えるものがないことを表す。,なし,なし,なし,なし,なし,莫若A,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000074,74,Deck1 最重要・意味瞬発,句法,最上級,莫若A,Aにしくはなし,なし,最上級形,形=莫若A;読み=Aにしくはなし;意味=Aに及ぶものはない・Aが最もよい;音声=解答後,CC-000074-C01,meaning,意味瞬発（音声=解答後）,「莫若A」の意味を答えよ。,Aに及ぶものはない・Aが最もよい,Aに及ぶものはない・Aが最もよい｜Aが一番よい,他にAを超えるものがないことを表す。,なし,なし,なし,なし,なし,莫如A,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000075,75,Deck1 最重要・意味瞬発,句法,比較疑問,A孰与B,AはBといずれぞ,なし,比較疑問形,形=A孰与B;読み=AはBといずれぞ;意味=AとBではどちらが〜か;音声=解答後,CC-000075-C01,meaning,意味瞬発（音声=解答後）,「A孰与B」の意味を答えよ。,AとBではどちらが〜か,AとBではどちらが〜か｜AとBのどちらが〜か,二つを比較して優劣を尋ねる。,なし,なし,なし,なし,なし,A与B孰〜,語順が異なる比較疑問。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000076,76,Deck1 最重要・意味瞬発,句法,比較,A不及B,AはBにおよばず,なし,比較形,形=A不及B;読み=AはBにおよばず;意味=AはBに及ばない;音声=解答後,CC-000076-C01,meaning,意味瞬発（音声=解答後）,「A不及B」の意味を答えよ。,AはBに及ばない,AはBに及ばない｜AはBほどではない,能力・程度がBに届かないことを表す。,なし,なし,なし,なし,なし,A不如B,意味は近いが、「及」は到達のイメージ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000077,77,Deck1 最重要・意味瞬発,句法,比況,A如B,AはBのごとし,なし,比況形,形=A如B;読み=AはBのごとし;意味=AはBのようだ;音声=解答後,CC-000077-C01,meaning,意味瞬発（音声=解答後）,「A如B」の意味を答えよ。,AはBのようだ,AはBのようだ｜AはBに似ている,AをBにたとえる。,なし,なし,なし,なし,なし,A若B,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000078,78,Deck1 最重要・意味瞬発,句法,比況,A若B,AはBのごとし,なし,比況形,形=A若B;読み=AはBのごとし;意味=AはBのようだ;音声=解答後,CC-000078-C01,meaning,意味瞬発（音声=解答後）,「A若B」の意味を答えよ。,AはBのようだ,AはBのようだ｜AはBに似ている,AをBにたとえる。,なし,なし,なし,なし,なし,A如B,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000079,79,Deck1 最重要・意味瞬発,句法,比況,A猶B,AはなおBのごとし,なし,比況形,形=A猶B;読み=AはなおBのごとし;意味=AはちょうどBのようだ;音声=解答後,CC-000079-C01,meaning,意味瞬発（音声=解答後）,「A猶B」の意味を答えよ。,AはちょうどBのようだ,AはちょうどBのようだ｜AはまるでBのようだ,「猶」が強い比況を表す。,なし,なし,なし,なし,なし,猶〜,再読文字としても同じ比況を表す。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000080,80,Deck1 最重要・意味瞬発,句法,選択,与其A寧B,そのAせんよりはむしろBせよ,なし,選択形,形=与其A寧B;読み=そのAせんよりはむしろBせよ;意味=Aするより、むしろBする方がよい;音声=解答後,CC-000080-C01,meaning,意味瞬発（音声=解答後）,「与其A寧B」の意味を答えよ。,Aするより、むしろBする方がよい,Aするより、むしろBする方がよい｜AよりBを選ぶ,二つの選択肢からBを選ぶ。,なし,なし,なし,なし,なし,寧A無B,どちらも選択だが、語順が異なる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000081,81,Deck1 最重要・意味瞬発,句法,選択,寧A無B,むしろAするともBするなかれ,なし,選択形,形=寧A無B;読み=むしろAするともBするなかれ;意味=Bするくらいなら、むしろAする;音声=解答後,CC-000081-C01,meaning,意味瞬発（音声=解答後）,「寧A無B」の意味を答えよ。,Bするくらいなら、むしろAする,Bするくらいなら、むしろAする｜Aを選びBを避ける,強い選択・決意を表す。,なし,なし,なし,なし,なし,与其A寧B,どちらもBを避け別案を選ぶ形。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000082,82,Deck1 最重要・意味瞬発,句法,限定,唯〜,ただ〜のみ,なし,限定形,形=唯〜;読み=ただ〜のみ;意味=ただ〜だけ;音声=解答後,CC-000082-C01,meaning,意味瞬発（音声=解答後）,「唯〜」の意味を答えよ。,ただ〜だけ,ただ〜だけ｜〜だけ,範囲を一つに限る。,なし,なし,なし,なし,なし,惟〜,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000083,83,Deck1 最重要・意味瞬発,句法,限定,惟〜,ただ〜のみ,なし,限定形,形=惟〜;読み=ただ〜のみ;意味=ただ〜だけ;音声=解答後,CC-000083-C01,meaning,意味瞬発（音声=解答後）,「惟〜」の意味を答えよ。,ただ〜だけ,ただ〜だけ｜〜だけ,範囲を一つに限る。,なし,なし,なし,なし,なし,唯〜,意味はほぼ同じ。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
漢文 意味瞬発 Deck1 最重要250項目,CC-000084,84,Deck1 最重要・意味瞬発,句法,限定,但〜,ただ〜のみ,なし,限定形,形=但〜;読み=ただ〜のみ;意味=ただ〜だけ;音声=解答後,CC-000084-C01,meaning,意味瞬発（音声=解答後）,「但〜」の意味を答えよ。,ただ〜だけ,ただ〜だけ｜〜だけ,範囲を限定する。,なし,なし,なし,なし,なし,唯〜,「但」は接続語の「ただし」にもなる。,なし,大東文化大学「漢文訓読」・高等学校漢文標準句法（複数照合）,https://www2.ic.daito.ac.jp/oukodou/kuzukago/kundoku%2C1.html,なし
